# NE_LO   sin2theta_W   A(s)   dchi2
    4    5.633333E-02    1.447133E-01    2.247706E+03
    1    5.650000E-02    1.451447E-01    5.351186E+03
    2    5.650000E-02    1.451447E-01    3.905521E+03
    3    5.650000E-02    1.451447E-01    2.952769E+03
    4    5.650000E-02    1.451447E-01    2.245438E+03
    1    5.666667E-02    1.455768E-01    5.345778E+03
    2    5.666667E-02    1.455768E-01    3.901574E+03
    3    5.666667E-02    1.455768E-01    2.949785E+03
    4    5.666667E-02    1.455768E-01    2.243169E+03
    1    5.683333E-02    1.460095E-01    5.340365E+03
    2    5.683333E-02    1.460095E-01    3.897623E+03
    3    5.683333E-02    1.460095E-01    2.946798E+03
    4    5.683333E-02    1.460095E-01    2.240898E+03
    1    5.700000E-02    1.464429E-01    5.334946E+03
    2    5.700000E-02    1.464429E-01    3.893668E+03
    3    5.700000E-02    1.464429E-01    2.943808E+03
    4    5.700000E-02    1.464429E-01    2.238624E+03
    1    5.716667E-02    1.468769E-01    5.329522E+03
    2    5.716667E-02    1.468769E-01    3.889709E+03
    3    5.716667E-02    1.468769E-01    2.940815E+03
    4    5.716667E-02    1.468769E-01    2.236348E+03
    1    5.733333E-02    1.473116E-01    5.324093E+03
    2    5.733333E-02    1.473116E-01    3.885747E+03
    3    5.733333E-02    1.473116E-01    2.937819E+03
    4    5.733333E-02    1.473116E-01    2.234070E+03
    1    5.750000E-02    1.477469E-01    5.318658E+03
    2    5.750000E-02    1.477469E-01    3.881781E+03
    3    5.750000E-02    1.477469E-01    2.934820E+03
    4    5.750000E-02    1.477469E-01    2.231789E+03
    1    5.766667E-02    1.481828E-01    5.313219E+03
    2    5.766667E-02    1.481828E-01    3.877810E+03
    3    5.766667E-02    1.481828E-01    2.931819E+03
    4    5.766667E-02    1.481828E-01    2.229507E+03
    1    5.783333E-02    1.486194E-01    5.307774E+03
    2    5.783333E-02    1.486194E-01    3.873836E+03
    3    5.783333E-02    1.486194E-01    2.928814E+03
    4    5.783333E-02    1.486194E-01    2.227222E+03
    1    5.800000E-02    1.490566E-01    5.302324E+03
    2    5.800000E-02    1.490566E-01    3.869859E+03
    3    5.800000E-02    1.490566E-01    2.925807E+03
    4    5.800000E-02    1.490566E-01    2.224935E+03
    1    5.816667E-02    1.494945E-01    5.296868E+03
    2    5.816667E-02    1.494945E-01    3.865877E+03
    3    5.816667E-02    1.494945E-01    2.922797E+03
    4    5.816667E-02    1.494945E-01    2.222646E+03
    1    5.833333E-02    1.499330E-01    5.291408E+03
    2    5.833333E-02    1.499330E-01    3.861892E+03
    3    5.833333E-02    1.499330E-01    2.919783E+03
    4    5.833333E-02    1.499330E-01    2.220354E+03
    1    5.850000E-02    1.503721E-01    5.285942E+03
    2    5.850000E-02    1.503721E-01    3.857903E+03
    3    5.850000E-02    1.503721E-01    2.916768E+03
    4    5.850000E-02    1.503721E-01    2.218061E+03
    1    5.866667E-02    1.508119E-01    5.280471E+03
    2    5.866667E-02    1.508119E-01    3.853910E+03
    3    5.866667E-02    1.508119E-01    2.913749E+03
    4    5.866667E-02    1.508119E-01    2.215765E+03
    1    5.883333E-02    1.512524E-01    5.274995E+03
    2    5.883333E-02    1.512524E-01    3.849913E+03
    3    5.883333E-02    1.512524E-01    2.910727E+03
    4    5.883333E-02    1.512524E-01    2.213467E+03
    1    5.900000E-02    1.516934E-01    5.269514E+03
    2    5.900000E-02    1.516934E-01    3.845913E+03
    3    5.900000E-02    1.516934E-01    2.907703E+03
    4    5.900000E-02    1.516934E-01    2.211167E+03
    1    5.916667E-02    1.521352E-01    5.264027E+03
    2    5.916667E-02    1.521352E-01    3.841909E+03
    3    5.916667E-02    1.521352E-01    2.904675E+03
    4    5.916667E-02    1.521352E-01    2.208865E+03
    1    5.933333E-02    1.525775E-01    5.258536E+03
    2    5.933333E-02    1.525775E-01    3.837901E+03
    3    5.933333E-02    1.525775E-01    2.901645E+03
    4    5.933333E-02    1.525775E-01    2.206561E+03
    1    5.950000E-02    1.530205E-01    5.253040E+03
    2    5.950000E-02    1.530205E-01    3.833889E+03
    3    5.950000E-02    1.530205E-01    2.898612E+03
    4    5.950000E-02    1.530205E-01    2.204255E+03
    1    5.966667E-02    1.534642E-01    5.247538E+03
    2    5.966667E-02    1.534642E-01    3.829874E+03
    3    5.966667E-02    1.534642E-01    2.895576E+03
    4    5.966667E-02    1.534642E-01    2.201946E+03
    1    5.983333E-02    1.539084E-01    5.242031E+03
    2    5.983333E-02    1.539084E-01    3.825855E+03
    3    5.983333E-02    1.539084E-01    2.892538E+03
    4    5.983333E-02    1.539084E-01    2.199635E+03
    1    6.000000E-02    1.543534E-01    5.236520E+03
    2    6.000000E-02    1.543534E-01    3.821832E+03
    3    6.000000E-02    1.543534E-01    2.889496E+03
    4    6.000000E-02    1.543534E-01    2.197323E+03
    1    6.016667E-02    1.547989E-01    5.231003E+03
    2    6.016667E-02    1.547989E-01    3.817806E+03
    3    6.016667E-02    1.547989E-01    2.886452E+03
    4    6.016667E-02    1.547989E-01    2.195008E+03
    1    6.033333E-02    1.552452E-01    5.225481E+03
    2    6.033333E-02    1.552452E-01    3.813776E+03
    3    6.033333E-02    1.552452E-01    2.883405E+03
    4    6.033333E-02    1.552452E-01    2.192691E+03
    1    6.050000E-02    1.556920E-01    5.219954E+03
    2    6.050000E-02    1.556920E-01    3.809742E+03
    3    6.050000E-02    1.556920E-01    2.880356E+03
    4    6.050000E-02    1.556920E-01    2.190371E+03
    1    6.066667E-02    1.561395E-01    5.214422E+03
    2    6.066667E-02    1.561395E-01    3.805705E+03
    3    6.066667E-02    1.561395E-01    2.877303E+03
    4    6.066667E-02    1.561395E-01    2.188050E+03
    1    6.083333E-02    1.565877E-01    5.208885E+03
    2    6.083333E-02    1.565877E-01    3.801664E+03
    3    6.083333E-02    1.565877E-01    2.874248E+03
    4    6.083333E-02    1.565877E-01    2.185727E+03
    1    6.100000E-02    1.570364E-01    5.203343E+03
    2    6.100000E-02    1.570364E-01    3.797619E+03
    3    6.100000E-02    1.570364E-01    2.871190E+03
    4    6.100000E-02    1.570364E-01    2.183401E+03
    1    6.116667E-02    1.574859E-01    5.197797E+03
    2    6.116667E-02    1.574859E-01    3.793571E+03
    3    6.116667E-02    1.574859E-01    2.868129E+03
    4    6.116667E-02    1.574859E-01    2.181074E+03
    1    6.133333E-02    1.579359E-01    5.192245E+03
    2    6.133333E-02    1.579359E-01    3.789519E+03
    3    6.133333E-02    1.579359E-01    2.865066E+03
    4    6.133333E-02    1.579359E-01    2.178744E+03
    1    6.150000E-02    1.583866E-01    5.186688E+03
    2    6.150000E-02    1.583866E-01    3.785463E+03
    3    6.150000E-02    1.583866E-01    2.862000E+03
    4    6.150000E-02    1.583866E-01    2.176413E+03
    1    6.166667E-02    1.588380E-01    5.181126E+03
    2    6.166667E-02    1.588380E-01    3.781404E+03
    3    6.166667E-02    1.588380E-01    2.858931E+03
    4    6.166667E-02    1.588380E-01    2.174079E+03
    1    6.183333E-02    1.592900E-01    5.175560E+03
    2    6.183333E-02    1.592900E-01    3.777341E+03
    3    6.183333E-02    1.592900E-01    2.855859E+03
    4    6.183333E-02    1.592900E-01    2.171743E+03
    1    6.200000E-02    1.597426E-01    5.169988E+03
    2    6.200000E-02    1.597426E-01    3.773275E+03
    3    6.200000E-02    1.597426E-01    2.852785E+03
    4    6.200000E-02    1.597426E-01    2.169405E+03
    1    6.216667E-02    1.601959E-01    5.164412E+03
    2    6.216667E-02    1.601959E-01    3.769205E+03
    3    6.216667E-02    1.601959E-01    2.849708E+03
    4    6.216667E-02    1.601959E-01    2.167065E+03
    1    6.233333E-02    1.606498E-01    5.158831E+03
    2    6.233333E-02    1.606498E-01    3.765132E+03
    3    6.233333E-02    1.606498E-01    2.846628E+03
    4    6.233333E-02    1.606498E-01    2.164723E+03
    1    6.250000E-02    1.611044E-01    5.153244E+03
    2    6.250000E-02    1.611044E-01    3.761055E+03
    3    6.250000E-02    1.611044E-01    2.843545E+03
    4    6.250000E-02    1.611044E-01    2.162379E+03
    1    6.266667E-02    1.615596E-01    5.147653E+03
    2    6.266667E-02    1.615596E-01    3.756974E+03
    3    6.266667E-02    1.615596E-01    2.840460E+03
    4    6.266667E-02    1.615596E-01    2.160033E+03
    1    6.283333E-02    1.620154E-01    5.142058E+03
    2    6.283333E-02    1.620154E-01    3.752890E+03
    3    6.283333E-02    1.620154E-01    2.837373E+03
    4    6.283333E-02    1.620154E-01    2.157685E+03
    1    6.300000E-02    1.624719E-01    5.136457E+03
    2    6.300000E-02    1.624719E-01    3.748802E+03
    3    6.300000E-02    1.624719E-01    2.834282E+03
    4    6.300000E-02    1.624719E-01    2.155335E+03
    1    6.316667E-02    1.629290E-01    5.130851E+03
    2    6.316667E-02    1.629290E-01    3.744711E+03
    3    6.316667E-02    1.629290E-01    2.831189E+03
    4    6.316667E-02    1.629290E-01    2.152983E+03
    1    6.333333E-02    1.633868E-01    5.125241E+03
    2    6.333333E-02    1.633868E-01    3.740616E+03
    3    6.333333E-02    1.633868E-01    2.828093E+03
    4    6.333333E-02    1.633868E-01    2.150628E+03
    1    6.350000E-02    1.638452E-01    5.119626E+03
    2    6.350000E-02    1.638452E-01    3.736518E+03
    3    6.350000E-02    1.638452E-01    2.824995E+03
    4    6.350000E-02    1.638452E-01    2.148272E+03
    1    6.366667E-02    1.643043E-01    5.114006E+03
    2    6.366667E-02    1.643043E-01    3.732417E+03
    3    6.366667E-02    1.643043E-01    2.821894E+03
    4    6.366667E-02    1.643043E-01    2.145914E+03
    1    6.383333E-02    1.647640E-01    5.108381E+03
    2    6.383333E-02    1.647640E-01    3.728312E+03
    3    6.383333E-02    1.647640E-01    2.818790E+03
    4    6.383333E-02    1.647640E-01    2.143554E+03
    1    6.400000E-02    1.652243E-01    5.102752E+03
    2    6.400000E-02    1.652243E-01    3.724203E+03
    3    6.400000E-02    1.652243E-01    2.815684E+03
    4    6.400000E-02    1.652243E-01    2.141192E+03
    1    6.416667E-02    1.656853E-01    5.097118E+03
    2    6.416667E-02    1.656853E-01    3.720091E+03
    3    6.416667E-02    1.656853E-01    2.812575E+03
    4    6.416667E-02    1.656853E-01    2.138827E+03
    1    6.433333E-02    1.661469E-01    5.091479E+03
    2    6.433333E-02    1.661469E-01    3.715975E+03
    3    6.433333E-02    1.661469E-01    2.809463E+03
    4    6.433333E-02    1.661469E-01    2.136461E+03
    1    6.450000E-02    1.666092E-01    5.085835E+03
    2    6.450000E-02    1.666092E-01    3.711856E+03
    3    6.450000E-02    1.666092E-01    2.806349E+03
    4    6.450000E-02    1.666092E-01    2.134093E+03
    1    6.466667E-02    1.670721E-01    5.080187E+03
    2    6.466667E-02    1.670721E-01    3.707734E+03
    3    6.466667E-02    1.670721E-01    2.803233E+03
    4    6.466667E-02    1.670721E-01    2.131723E+03
    1    6.483333E-02    1.675357E-01    5.074534E+03
    2    6.483333E-02    1.675357E-01    3.703608E+03
    3    6.483333E-02    1.675357E-01    2.800113E+03
    4    6.483333E-02    1.675357E-01    2.129351E+03
    1    6.500000E-02    1.679999E-01    5.068876E+03
    2    6.500000E-02    1.679999E-01    3.699479E+03
    3    6.500000E-02    1.679999E-01    2.796991E+03
    4    6.500000E-02    1.679999E-01    2.126977E+03
    1    6.516667E-02    1.684647E-01    5.063214E+03
    2    6.516667E-02    1.684647E-01    3.695346E+03
    3    6.516667E-02    1.684647E-01    2.793867E+03
    4    6.516667E-02    1.684647E-01    2.124601E+03
    1    6.533333E-02    1.689302E-01    5.057547E+03
    2    6.533333E-02    1.689302E-01    3.691210E+03
    3    6.533333E-02    1.689302E-01    2.790740E+03
    4    6.533333E-02    1.689302E-01    2.122223E+03
    1    6.550000E-02    1.693963E-01    5.051875E+03
    2    6.550000E-02    1.693963E-01    3.687071E+03
    3    6.550000E-02    1.693963E-01    2.787610E+03
    4    6.550000E-02    1.693963E-01    2.119843E+03
    1    6.566667E-02    1.698631E-01    5.046199E+03
    2    6.566667E-02    1.698631E-01    3.682928E+03
    3    6.566667E-02    1.698631E-01    2.784478E+03
    4    6.566667E-02    1.698631E-01    2.117461E+03
    1    6.583333E-02    1.703305E-01    5.040518E+03
    2    6.583333E-02    1.703305E-01    3.678782E+03
    3    6.583333E-02    1.703305E-01    2.781343E+03
    4    6.583333E-02    1.703305E-01    2.115077E+03
    1    6.600000E-02    1.707985E-01    5.034832E+03
    2    6.600000E-02    1.707985E-01    3.674632E+03
    3    6.600000E-02    1.707985E-01    2.778206E+03
    4    6.600000E-02    1.707985E-01    2.112692E+03
    1    6.616667E-02    1.712672E-01    5.029142E+03
    2    6.616667E-02    1.712672E-01    3.670480E+03
    3    6.616667E-02    1.712672E-01    2.775066E+03
    4    6.616667E-02    1.712672E-01    2.110304E+03
    1    6.633333E-02    1.717365E-01    5.023448E+03
    2    6.633333E-02    1.717365E-01    3.666323E+03
    3    6.633333E-02    1.717365E-01    2.771924E+03
    4    6.633333E-02    1.717365E-01    2.107914E+03
    1    6.650000E-02    1.722065E-01    5.017749E+03
    2    6.650000E-02    1.722065E-01    3.662164E+03
    3    6.650000E-02    1.722065E-01    2.768779E+03
    4    6.650000E-02    1.722065E-01    2.105523E+03
    1    6.666667E-02    1.726771E-01    5.012045E+03
    2    6.666667E-02    1.726771E-01    3.658001E+03
    3    6.666667E-02    1.726771E-01    2.765632E+03
    4    6.666667E-02    1.726771E-01    2.103130E+03
    1    6.683333E-02    1.731484E-01    5.006337E+03
    2    6.683333E-02    1.731484E-01    3.653835E+03
    3    6.683333E-02    1.731484E-01    2.762482E+03
    4    6.683333E-02    1.731484E-01    2.100734E+03
    1    6.700000E-02    1.736203E-01    5.000624E+03
    2    6.700000E-02    1.736203E-01    3.649665E+03
    3    6.700000E-02    1.736203E-01    2.759330E+03
    4    6.700000E-02    1.736203E-01    2.098337E+03
    1    6.716667E-02    1.740928E-01    4.994906E+03
    2    6.716667E-02    1.740928E-01    3.645493E+03
    3    6.716667E-02    1.740928E-01    2.756175E+03
    4    6.716667E-02    1.740928E-01    2.095938E+03
    1    6.733333E-02    1.745660E-01    4.989185E+03
    2    6.733333E-02    1.745660E-01    3.641317E+03
    3    6.733333E-02    1.745660E-01    2.753018E+03
    4    6.733333E-02    1.745660E-01    2.093537E+03
    1    6.750000E-02    1.750398E-01    4.983458E+03
    2    6.750000E-02    1.750398E-01    3.637137E+03
    3    6.750000E-02    1.750398E-01    2.749858E+03
    4    6.750000E-02    1.750398E-01    2.091134E+03
    1    6.766667E-02    1.755143E-01    4.977728E+03
    2    6.766667E-02    1.755143E-01    3.632955E+03
    3    6.766667E-02    1.755143E-01    2.746696E+03
    4    6.766667E-02    1.755143E-01    2.088730E+03
    1    6.783333E-02    1.759894E-01    4.971992E+03
    2    6.783333E-02    1.759894E-01    3.628769E+03
    3    6.783333E-02    1.759894E-01    2.743531E+03
    4    6.783333E-02    1.759894E-01    2.086323E+03
    1    6.800000E-02    1.764652E-01    4.966253E+03
    2    6.800000E-02    1.764652E-01    3.624580E+03
    3    6.800000E-02    1.764652E-01    2.740364E+03
    4    6.800000E-02    1.764652E-01    2.083914E+03
    1    6.816667E-02    1.769416E-01    4.960509E+03
    2    6.816667E-02    1.769416E-01    3.620388E+03
    3    6.816667E-02    1.769416E-01    2.737194E+03
    4    6.816667E-02    1.769416E-01    2.081504E+03
    1    6.833333E-02    1.774186E-01    4.954760E+03
    2    6.833333E-02    1.774186E-01    3.616192E+03
    3    6.833333E-02    1.774186E-01    2.734022E+03
    4    6.833333E-02    1.774186E-01    2.079092E+03
    1    6.850000E-02    1.778963E-01    4.949007E+03
    2    6.850000E-02    1.778963E-01    3.611994E+03
    3    6.850000E-02    1.778963E-01    2.730848E+03
    4    6.850000E-02    1.778963E-01    2.076678E+03
    1    6.866667E-02    1.783746E-01    4.943250E+03
    2    6.866667E-02    1.783746E-01    3.607792E+03
    3    6.866667E-02    1.783746E-01    2.727671E+03
    4    6.866667E-02    1.783746E-01    2.074262E+03
    1    6.883333E-02    1.788536E-01    4.937488E+03
    2    6.883333E-02    1.788536E-01    3.603587E+03
    3    6.883333E-02    1.788536E-01    2.724492E+03
    4    6.883333E-02    1.788536E-01    2.071845E+03
    1    6.900000E-02    1.793332E-01    4.931722E+03
    2    6.900000E-02    1.793332E-01    3.599378E+03
    3    6.900000E-02    1.793332E-01    2.721310E+03
    4    6.900000E-02    1.793332E-01    2.069425E+03
    1    6.916667E-02    1.798134E-01    4.925952E+03
    2    6.916667E-02    1.798134E-01    3.595167E+03
    3    6.916667E-02    1.798134E-01    2.718126E+03
    4    6.916667E-02    1.798134E-01    2.067004E+03
    1    6.933333E-02    1.802943E-01    4.920177E+03
    2    6.933333E-02    1.802943E-01    3.590952E+03
    3    6.933333E-02    1.802943E-01    2.714940E+03
    4    6.933333E-02    1.802943E-01    2.064581E+03
    1    6.950000E-02    1.807759E-01    4.914398E+03
    2    6.950000E-02    1.807759E-01    3.586735E+03
    3    6.950000E-02    1.807759E-01    2.711751E+03
    4    6.950000E-02    1.807759E-01    2.062156E+03
