# sin2theta_W   A(s)   chi2   dchi2
   1.856667E-01     6.867879E-01     8.668791E+00     1.319775E+00
   1.858333E-01     6.876825E-01     8.661514E+00     1.312499E+00
   1.860000E-01     6.885777E-01     8.654255E+00     1.305240E+00
   1.861667E-01     6.894735E-01     8.647014E+00     1.297998E+00
   1.863333E-01     6.903699E-01     8.639790E+00     1.290775E+00
   1.865000E-01     6.912668E-01     8.632585E+00     1.283569E+00
   1.866667E-01     6.921643E-01     8.625396E+00     1.276380E+00
   1.868333E-01     6.930625E-01     8.618226E+00     1.269210E+00
   1.870000E-01     6.939612E-01     8.611073E+00     1.262057E+00
   1.871667E-01     6.948604E-01     8.603938E+00     1.254923E+00
   1.873333E-01     6.957603E-01     8.596821E+00     1.247806E+00
   1.875000E-01     6.966607E-01     8.589722E+00     1.240706E+00
   1.876667E-01     6.975618E-01     8.582641E+00     1.233625E+00
   1.878333E-01     6.984634E-01     8.575578E+00     1.226562E+00
   1.880000E-01     6.993656E-01     8.568532E+00     1.219517E+00
   1.881667E-01     7.002683E-01     8.561505E+00     1.212489E+00
   1.883333E-01     7.011717E-01     8.554496E+00     1.205480E+00
   1.885000E-01     7.020756E-01     8.547504E+00     1.198489E+00
   1.886667E-01     7.029801E-01     8.540531E+00     1.191515E+00
   1.888333E-01     7.038852E-01     8.533576E+00     1.184560E+00
   1.890000E-01     7.047909E-01     8.526639E+00     1.177623E+00
   1.891667E-01     7.056972E-01     8.519720E+00     1.170704E+00
   1.893333E-01     7.066040E-01     8.512820E+00     1.163804E+00
   1.895000E-01     7.075115E-01     8.505937E+00     1.156921E+00
   1.896667E-01     7.084195E-01     8.499073E+00     1.150057E+00
   1.898333E-01     7.093281E-01     8.492227E+00     1.143211E+00
   1.900000E-01     7.102372E-01     8.485399E+00     1.136383E+00
   1.901667E-01     7.111470E-01     8.478590E+00     1.129574E+00
   1.903333E-01     7.120573E-01     8.471799E+00     1.122783E+00
   1.905000E-01     7.129683E-01     8.465026E+00     1.116010E+00
   1.906667E-01     7.138798E-01     8.458272E+00     1.109256E+00
   1.908333E-01     7.147919E-01     8.451536E+00     1.102520E+00
   1.910000E-01     7.157045E-01     8.444819E+00     1.095803E+00
   1.911667E-01     7.166178E-01     8.438120E+00     1.089104E+00
   1.913333E-01     7.175316E-01     8.431439E+00     1.082423E+00
   1.915000E-01     7.184460E-01     8.424777E+00     1.075761E+00
   1.916667E-01     7.193610E-01     8.418134E+00     1.069118E+00
   1.918333E-01     7.202766E-01     8.411509E+00     1.062493E+00
   1.920000E-01     7.211928E-01     8.404903E+00     1.055887E+00
   1.921667E-01     7.221095E-01     8.398315E+00     1.049300E+00
   1.923333E-01     7.230268E-01     8.391747E+00     1.042731E+00
   1.925000E-01     7.239448E-01     8.385196E+00     1.036181E+00
   1.926667E-01     7.248633E-01     8.378665E+00     1.029649E+00
   1.928333E-01     7.257823E-01     8.372152E+00     1.023136E+00
   1.930000E-01     7.267020E-01     8.365658E+00     1.016642E+00
   1.931667E-01     7.276222E-01     8.359183E+00     1.010167E+00
   1.933333E-01     7.285430E-01     8.352727E+00     1.003711E+00
   1.935000E-01     7.294644E-01     8.346289E+00     9.972732E-01
   1.936667E-01     7.303864E-01     8.339870E+00     9.908545E-01
   1.938333E-01     7.313090E-01     8.333470E+00     9.844547E-01
   1.940000E-01     7.322322E-01     8.327090E+00     9.780738E-01
   1.941667E-01     7.331559E-01     8.320728E+00     9.717118E-01
   1.943333E-01     7.340802E-01     8.314385E+00     9.653688E-01
   1.945000E-01     7.350051E-01     8.308061E+00     9.590448E-01
   1.946667E-01     7.359306E-01     8.301756E+00     9.527398E-01
   1.948333E-01     7.368566E-01     8.295470E+00     9.464538E-01
   1.950000E-01     7.377833E-01     8.289203E+00     9.401869E-01
   1.951667E-01     7.387105E-01     8.282955E+00     9.339391E-01
   1.953333E-01     7.396383E-01     8.276726E+00     9.277104E-01
   1.955000E-01     7.405667E-01     8.270517E+00     9.215008E-01
   1.956667E-01     7.414957E-01     8.264326E+00     9.153104E-01
   1.958333E-01     7.424253E-01     8.258155E+00     9.091391E-01
   1.960000E-01     7.433554E-01     8.252003E+00     9.029871E-01
   1.961667E-01     7.442861E-01     8.245870E+00     8.968543E-01
   1.963333E-01     7.452174E-01     8.239757E+00     8.907408E-01
   1.965000E-01     7.461493E-01     8.233662E+00     8.846465E-01
   1.966667E-01     7.470818E-01     8.227587E+00     8.785715E-01
   1.968333E-01     7.480148E-01     8.221532E+00     8.725159E-01
   1.970000E-01     7.489485E-01     8.215495E+00     8.664796E-01
   1.971667E-01     7.498827E-01     8.209479E+00     8.604627E-01
   1.973333E-01     7.508175E-01     8.203481E+00     8.544652E-01
   1.975000E-01     7.517528E-01     8.197503E+00     8.484870E-01
   1.976667E-01     7.526888E-01     8.191544E+00     8.425284E-01
   1.978333E-01     7.536253E-01     8.185605E+00     8.365892E-01
   1.980000E-01     7.545625E-01     8.179685E+00     8.306695E-01
   1.981667E-01     7.555002E-01     8.173785E+00     8.247693E-01
   1.983333E-01     7.564385E-01     8.167904E+00     8.188886E-01
   1.985000E-01     7.573773E-01     8.162043E+00     8.130275E-01
   1.986667E-01     7.583168E-01     8.156202E+00     8.071860E-01
   1.988333E-01     7.592568E-01     8.150380E+00     8.013641E-01
   1.990000E-01     7.601975E-01     8.144578E+00     7.955618E-01
   1.991667E-01     7.611387E-01     8.138795E+00     7.897791E-01
   1.993333E-01     7.620804E-01     8.133032E+00     7.840161E-01
   1.995000E-01     7.630228E-01     8.127289E+00     7.782729E-01
   1.996667E-01     7.639658E-01     8.121565E+00     7.725493E-01
   1.998333E-01     7.649093E-01     8.115861E+00     7.668454E-01
   2.000000E-01     7.658534E-01     8.110177E+00     7.611614E-01
   2.001667E-01     7.667981E-01     8.104513E+00     7.554971E-01
   2.003333E-01     7.677434E-01     8.098868E+00     7.498526E-01
   2.005000E-01     7.686892E-01     8.093244E+00     7.442279E-01
   2.006667E-01     7.696357E-01     8.087639E+00     7.386231E-01
   2.008333E-01     7.705827E-01     8.082054E+00     7.330381E-01
   2.010000E-01     7.715303E-01     8.076489E+00     7.274730E-01
   2.011667E-01     7.724785E-01     8.070944E+00     7.219279E-01
   2.013333E-01     7.734273E-01     8.065418E+00     7.164026E-01
   2.015000E-01     7.743766E-01     8.059913E+00     7.108973E-01
   2.016667E-01     7.753266E-01     8.054428E+00     7.054120E-01
   2.018333E-01     7.762771E-01     8.048963E+00     6.999467E-01
   2.020000E-01     7.772282E-01     8.043517E+00     6.945014E-01
   2.021667E-01     7.781799E-01     8.038092E+00     6.890761E-01
   2.023333E-01     7.791321E-01     8.032687E+00     6.836709E-01
   2.025000E-01     7.800850E-01     8.027302E+00     6.782858E-01
   2.026667E-01     7.810384E-01     8.021937E+00     6.729208E-01
   2.028333E-01     7.819924E-01     8.016592E+00     6.675758E-01
   2.030000E-01     7.829470E-01     8.011267E+00     6.622511E-01
   2.031667E-01     7.839022E-01     8.005962E+00     6.569464E-01
   2.033333E-01     7.848580E-01     8.000678E+00     6.516620E-01
   2.035000E-01     7.858143E-01     7.995414E+00     6.463978E-01
   2.036667E-01     7.867712E-01     7.990170E+00     6.411537E-01
   2.038333E-01     7.877287E-01     7.984946E+00     6.359299E-01
   2.040000E-01     7.886868E-01     7.979742E+00     6.307264E-01
   2.041667E-01     7.896455E-01     7.974559E+00     6.255432E-01
   2.043333E-01     7.906048E-01     7.969396E+00     6.203802E-01
   2.045000E-01     7.915646E-01     7.964253E+00     6.152376E-01
   2.046667E-01     7.925250E-01     7.959131E+00     6.101153E-01
   2.048333E-01     7.934860E-01     7.954029E+00     6.050133E-01
   2.050000E-01     7.944476E-01     7.948948E+00     5.999318E-01
   2.051667E-01     7.954098E-01     7.943886E+00     5.948706E-01
   2.053333E-01     7.963725E-01     7.938846E+00     5.898298E-01
   2.055000E-01     7.973358E-01     7.933825E+00     5.848095E-01
   2.056667E-01     7.982997E-01     7.928825E+00     5.798096E-01
   2.058333E-01     7.992642E-01     7.923846E+00     5.748302E-01
   2.060000E-01     8.002293E-01     7.918887E+00     5.698713E-01
   2.061667E-01     8.011950E-01     7.913949E+00     5.649329E-01
   2.063333E-01     8.021612E-01     7.909031E+00     5.600150E-01
   2.065000E-01     8.031280E-01     7.904133E+00     5.551176E-01
   2.066667E-01     8.040954E-01     7.899257E+00     5.502408E-01
   2.068333E-01     8.050634E-01     7.894400E+00     5.453846E-01
   2.070000E-01     8.060320E-01     7.889565E+00     5.405490E-01
   2.071667E-01     8.070012E-01     7.884750E+00     5.357340E-01
   2.073333E-01     8.079709E-01     7.879956E+00     5.309397E-01
   2.075000E-01     8.089412E-01     7.875182E+00     5.261660E-01
   2.076667E-01     8.099121E-01     7.870429E+00     5.214129E-01
   2.078333E-01     8.108836E-01     7.865696E+00     5.166806E-01
   2.080000E-01     8.118557E-01     7.860985E+00     5.119690E-01
   2.081667E-01     8.128283E-01     7.856294E+00     5.072780E-01
   2.083333E-01     8.138015E-01     7.851624E+00     5.026079E-01
   2.085000E-01     8.147753E-01     7.846974E+00     4.979584E-01
   2.086667E-01     8.157497E-01     7.842346E+00     4.933298E-01
   2.088333E-01     8.167247E-01     7.837738E+00     4.887219E-01
   2.090000E-01     8.177003E-01     7.833151E+00     4.841349E-01
   2.091667E-01     8.186764E-01     7.828584E+00     4.795686E-01
   2.093333E-01     8.196531E-01     7.824039E+00     4.750233E-01
   2.095000E-01     8.206304E-01     7.819515E+00     4.704987E-01
   2.096667E-01     8.216083E-01     7.815011E+00     4.659951E-01
   2.098333E-01     8.225868E-01     7.810528E+00     4.615123E-01
   2.100000E-01     8.235658E-01     7.806066E+00     4.570504E-01
   2.101667E-01     8.245455E-01     7.801625E+00     4.526095E-01
   2.103333E-01     8.255257E-01     7.797205E+00     4.481895E-01
   2.105000E-01     8.265065E-01     7.792806E+00     4.437905E-01
   2.106667E-01     8.274879E-01     7.788428E+00     4.394124E-01
   2.108333E-01     8.284698E-01     7.784071E+00     4.350553E-01
   2.110000E-01     8.294524E-01     7.779735E+00     4.307193E-01
   2.111667E-01     8.304355E-01     7.775420E+00     4.264042E-01
   2.113333E-01     8.314192E-01     7.771126E+00     4.221102E-01
   2.115000E-01     8.324035E-01     7.766853E+00     4.178372E-01
   2.116667E-01     8.333884E-01     7.762601E+00     4.135853E-01
   2.118333E-01     8.343738E-01     7.758370E+00     4.093545E-01
   2.120000E-01     8.353599E-01     7.754161E+00     4.051447E-01
   2.121667E-01     8.363465E-01     7.749972E+00     4.009561E-01
   2.123333E-01     8.373337E-01     7.745804E+00     3.967886E-01
   2.125000E-01     8.383215E-01     7.741658E+00     3.926422E-01
   2.126667E-01     8.393098E-01     7.737533E+00     3.885170E-01
   2.128333E-01     8.402988E-01     7.733429E+00     3.844130E-01
   2.130000E-01     8.412883E-01     7.729346E+00     3.803302E-01
   2.131667E-01     8.422784E-01     7.725284E+00     3.762685E-01
   2.133333E-01     8.432691E-01     7.721244E+00     3.722281E-01
   2.135000E-01     8.442604E-01     7.717225E+00     3.682089E-01
   2.136667E-01     8.452523E-01     7.713227E+00     3.642109E-01
   2.138333E-01     8.462447E-01     7.709250E+00     3.602342E-01
   2.140000E-01     8.472378E-01     7.705295E+00     3.562788E-01
   2.141667E-01     8.482314E-01     7.701360E+00     3.523446E-01
   2.143333E-01     8.492256E-01     7.697448E+00     3.484317E-01
   2.145000E-01     8.502203E-01     7.693556E+00     3.445402E-01
   2.146667E-01     8.512157E-01     7.689686E+00     3.406700E-01
   2.148333E-01     8.522116E-01     7.685837E+00     3.368211E-01
   2.150000E-01     8.532081E-01     7.682009E+00     3.329935E-01
   2.151667E-01     8.542052E-01     7.678203E+00     3.291874E-01
   2.153333E-01     8.552029E-01     7.674418E+00     3.254026E-01
   2.155000E-01     8.562012E-01     7.670655E+00     3.216392E-01
   2.156667E-01     8.572000E-01     7.666913E+00     3.178972E-01
   2.158333E-01     8.581995E-01     7.663192E+00     3.141766E-01
   2.160000E-01     8.591995E-01     7.659493E+00     3.104775E-01
   2.161667E-01     8.602001E-01     7.655816E+00     3.067997E-01
   2.163333E-01     8.612013E-01     7.652159E+00     3.031435E-01
   2.165000E-01     8.622030E-01     7.648525E+00     2.995087E-01
   2.166667E-01     8.632054E-01     7.644911E+00     2.958954E-01
   2.168333E-01     8.642083E-01     7.641319E+00     2.923036E-01
   2.170000E-01     8.652118E-01     7.637749E+00     2.887333E-01
   2.171667E-01     8.662159E-01     7.634200E+00     2.851845E-01
   2.173333E-01     8.672206E-01     7.630673E+00     2.816572E-01
   2.175000E-01     8.682258E-01     7.627167E+00     2.781515E-01
   2.176667E-01     8.692317E-01     7.623683E+00     2.746673E-01
   2.178333E-01     8.702381E-01     7.620221E+00     2.712047E-01
   2.180000E-01     8.712451E-01     7.616779E+00     2.677637E-01
   2.181667E-01     8.722527E-01     7.613360E+00     2.643442E-01
   2.183333E-01     8.732608E-01     7.609962E+00     2.609463E-01
   2.185000E-01     8.742696E-01     7.606586E+00     2.575701E-01
   2.186667E-01     8.752789E-01     7.603231E+00     2.542155E-01
   2.188333E-01     8.762888E-01     7.599898E+00     2.508825E-01
   2.190000E-01     8.772993E-01     7.596587E+00     2.475711E-01
   2.191667E-01     8.783104E-01     7.593297E+00     2.442814E-01
   2.193333E-01     8.793220E-01     7.590029E+00     2.410134E-01
   2.195000E-01     8.803343E-01     7.586783E+00     2.377670E-01
   2.196667E-01     8.813471E-01     7.583558E+00     2.345424E-01
   2.198333E-01     8.823605E-01     7.580355E+00     2.313394E-01
   2.200000E-01     8.833745E-01     7.577174E+00     2.281581E-01
   2.201667E-01     8.843891E-01     7.574014E+00     2.249986E-01
   2.203333E-01     8.854042E-01     7.570877E+00     2.218607E-01
   2.205000E-01     8.864200E-01     7.567760E+00     2.187446E-01
   2.206667E-01     8.874363E-01     7.564666E+00     2.156503E-01
   2.208333E-01     8.884532E-01     7.561594E+00     2.125777E-01
   2.210000E-01     8.894707E-01     7.558543E+00     2.095268E-01
   2.211667E-01     8.904887E-01     7.555514E+00     2.064978E-01
   2.213333E-01     8.915074E-01     7.552506E+00     2.034905E-01
   2.215000E-01     8.925266E-01     7.549521E+00     2.005050E-01
   2.216667E-01     8.935464E-01     7.546557E+00     1.975414E-01
   2.218333E-01     8.945668E-01     7.543615E+00     1.945995E-01
   2.220000E-01     8.955878E-01     7.540695E+00     1.916795E-01
   2.221667E-01     8.966094E-01     7.537797E+00     1.887813E-01
   2.223333E-01     8.976315E-01     7.534921E+00     1.859049E-01
   2.225000E-01     8.986542E-01     7.532066E+00     1.830504E-01
   2.226667E-01     8.996775E-01     7.529234E+00     1.802177E-01
   2.228333E-01     9.007014E-01     7.526423E+00     1.774069E-01
   2.230000E-01     9.017259E-01     7.523634E+00     1.746180E-01
   2.231667E-01     9.027509E-01     7.520867E+00     1.718510E-01
   2.233333E-01     9.037766E-01     7.518122E+00     1.691058E-01
   2.235000E-01     9.048028E-01     7.515398E+00     1.663826E-01
   2.236667E-01     9.058296E-01     7.512697E+00     1.636812E-01
   2.238333E-01     9.068570E-01     7.510018E+00     1.610018E-01
   2.240000E-01     9.078849E-01     7.507360E+00     1.583443E-01
   2.241667E-01     9.089135E-01     7.504725E+00     1.557087E-01
   2.243333E-01     9.099426E-01     7.502111E+00     1.530951E-01
   2.245000E-01     9.109723E-01     7.499519E+00     1.505034E-01
   2.246667E-01     9.120026E-01     7.496949E+00     1.479336E-01
   2.248333E-01     9.130335E-01     7.494402E+00     1.453859E-01
   2.250000E-01     9.140649E-01     7.491876E+00     1.428600E-01
   2.251667E-01     9.150970E-01     7.489372E+00     1.403562E-01
   2.253333E-01     9.161296E-01     7.486890E+00     1.378744E-01
   2.255000E-01     9.171628E-01     7.484430E+00     1.354145E-01
   2.256667E-01     9.181966E-01     7.481992E+00     1.329766E-01
   2.258333E-01     9.192310E-01     7.479577E+00     1.305608E-01
   2.260000E-01     9.202659E-01     7.477183E+00     1.281669E-01
   2.261667E-01     9.213015E-01     7.474811E+00     1.257951E-01
   2.263333E-01     9.223376E-01     7.472461E+00     1.234453E-01
   2.265000E-01     9.233743E-01     7.470133E+00     1.211175E-01
   2.266667E-01     9.244115E-01     7.467828E+00     1.188117E-01
   2.268333E-01     9.254494E-01     7.465544E+00     1.165280E-01
   2.270000E-01     9.264879E-01     7.463282E+00     1.142664E-01
