# NE_LO   sin2theta_W   A(s)   dchi2
    3    4.796667E-01    2.885672E+00    2.541553E+02
    4    4.796667E-01    2.885672E+00    4.319916E+01
    1    4.798333E-01    2.887314E+00    7.545820E+03
    2    4.798333E-01    2.887314E+00    1.463621E+03
    3    4.798333E-01    2.887314E+00    2.545979E+02
    4    4.798333E-01    2.887314E+00    4.327439E+01
    1    4.800000E-01    2.888955E+00    7.558954E+03
    2    4.800000E-01    2.888955E+00    1.466169E+03
    3    4.800000E-01    2.888955E+00    2.550411E+02
    4    4.800000E-01    2.888955E+00    4.334971E+01
    1    4.801667E-01    2.890597E+00    7.572102E+03
    2    4.801667E-01    2.890597E+00    1.468719E+03
    3    4.801667E-01    2.890597E+00    2.554847E+02
    4    4.801667E-01    2.890597E+00    4.342511E+01
    1    4.803333E-01    2.892240E+00    7.585266E+03
    2    4.803333E-01    2.892240E+00    1.471272E+03
    3    4.803333E-01    2.892240E+00    2.559289E+02
    4    4.803333E-01    2.892240E+00    4.350061E+01
    1    4.805000E-01    2.893883E+00    7.598446E+03
    2    4.805000E-01    2.893883E+00    1.473829E+03
    3    4.805000E-01    2.893883E+00    2.563735E+02
    4    4.805000E-01    2.893883E+00    4.357619E+01
    1    4.806667E-01    2.895527E+00    7.611640E+03
    2    4.806667E-01    2.895527E+00    1.476388E+03
    3    4.806667E-01    2.895527E+00    2.568187E+02
    4    4.806667E-01    2.895527E+00    4.365186E+01
    1    4.808333E-01    2.897171E+00    7.624849E+03
    2    4.808333E-01    2.897171E+00    1.478950E+03
    3    4.808333E-01    2.897171E+00    2.572644E+02
    4    4.808333E-01    2.897171E+00    4.372761E+01
    1    4.810000E-01    2.898815E+00    7.638074E+03
    2    4.810000E-01    2.898815E+00    1.481515E+03
    3    4.810000E-01    2.898815E+00    2.577106E+02
    4    4.810000E-01    2.898815E+00    4.380345E+01
    1    4.811667E-01    2.900460E+00    7.651314E+03
    2    4.811667E-01    2.900460E+00    1.484083E+03
    3    4.811667E-01    2.900460E+00    2.581573E+02
    4    4.811667E-01    2.900460E+00    4.387938E+01
    1    4.813333E-01    2.902106E+00    7.664569E+03
    2    4.813333E-01    2.902106E+00    1.486654E+03
    3    4.813333E-01    2.902106E+00    2.586046E+02
    4    4.813333E-01    2.902106E+00    4.395540E+01
    1    4.815000E-01    2.903752E+00    7.677840E+03
    2    4.815000E-01    2.903752E+00    1.489228E+03
    3    4.815000E-01    2.903752E+00    2.590523E+02
    4    4.815000E-01    2.903752E+00    4.403150E+01
    1    4.816667E-01    2.905398E+00    7.691125E+03
    2    4.816667E-01    2.905398E+00    1.491805E+03
    3    4.816667E-01    2.905398E+00    2.595006E+02
    4    4.816667E-01    2.905398E+00    4.410770E+01
    1    4.818333E-01    2.907045E+00    7.704426E+03
    2    4.818333E-01    2.907045E+00    1.494385E+03
    3    4.818333E-01    2.907045E+00    2.599494E+02
    4    4.818333E-01    2.907045E+00    4.418398E+01
    1    4.820000E-01    2.908692E+00    7.717742E+03
    2    4.820000E-01    2.908692E+00    1.496968E+03
    3    4.820000E-01    2.908692E+00    2.603986E+02
    4    4.820000E-01    2.908692E+00    4.426034E+01
    1    4.821667E-01    2.910340E+00    7.731074E+03
    2    4.821667E-01    2.910340E+00    1.499554E+03
    3    4.821667E-01    2.910340E+00    2.608485E+02
    4    4.821667E-01    2.910340E+00    4.433680E+01
    1    4.823333E-01    2.911989E+00    7.744420E+03
    2    4.823333E-01    2.911989E+00    1.502143E+03
    3    4.823333E-01    2.911989E+00    2.612988E+02
    4    4.823333E-01    2.911989E+00    4.441334E+01
    1    4.825000E-01    2.913637E+00    7.757782E+03
    2    4.825000E-01    2.913637E+00    1.504734E+03
    3    4.825000E-01    2.913637E+00    2.617496E+02
    4    4.825000E-01    2.913637E+00    4.448997E+01
    1    4.826667E-01    2.915286E+00    7.771160E+03
    2    4.826667E-01    2.915286E+00    1.507329E+03
    3    4.826667E-01    2.915286E+00    2.622010E+02
    4    4.826667E-01    2.915286E+00    4.456668E+01
    1    4.828333E-01    2.916936E+00    7.784552E+03
    2    4.828333E-01    2.916936E+00    1.509927E+03
    3    4.828333E-01    2.916936E+00    2.626528E+02
    4    4.828333E-01    2.916936E+00    4.464349E+01
    1    4.830000E-01    2.918586E+00    7.797960E+03
    2    4.830000E-01    2.918586E+00    1.512528E+03
    3    4.830000E-01    2.918586E+00    2.631052E+02
    4    4.830000E-01    2.918586E+00    4.472038E+01
    1    4.831667E-01    2.920237E+00    7.811384E+03
    2    4.831667E-01    2.920237E+00    1.515131E+03
    3    4.831667E-01    2.920237E+00    2.635581E+02
    4    4.831667E-01    2.920237E+00    4.479736E+01
    1    4.833333E-01    2.921888E+00    7.824822E+03
    2    4.833333E-01    2.921888E+00    1.517738E+03
    3    4.833333E-01    2.921888E+00    2.640116E+02
    4    4.833333E-01    2.921888E+00    4.487443E+01
    1    4.835000E-01    2.923540E+00    7.838276E+03
    2    4.835000E-01    2.923540E+00    1.520347E+03
    3    4.835000E-01    2.923540E+00    2.644655E+02
    4    4.835000E-01    2.923540E+00    4.495159E+01
    1    4.836667E-01    2.925192E+00    7.851746E+03
    2    4.836667E-01    2.925192E+00    1.522960E+03
    3    4.836667E-01    2.925192E+00    2.649200E+02
    4    4.836667E-01    2.925192E+00    4.502884E+01
    1    4.838333E-01    2.926844E+00    7.865230E+03
    2    4.838333E-01    2.926844E+00    1.525576E+03
    3    4.838333E-01    2.926844E+00    2.653749E+02
    4    4.838333E-01    2.926844E+00    4.510617E+01
    1    4.840000E-01    2.928497E+00    7.878730E+03
    2    4.840000E-01    2.928497E+00    1.528194E+03
    3    4.840000E-01    2.928497E+00    2.658304E+02
    4    4.840000E-01    2.928497E+00    4.518359E+01
    1    4.841667E-01    2.930150E+00    7.892246E+03
    2    4.841667E-01    2.930150E+00    1.530816E+03
    3    4.841667E-01    2.930150E+00    2.662864E+02
    4    4.841667E-01    2.930150E+00    4.526110E+01
    1    4.843333E-01    2.931804E+00    7.905777E+03
    2    4.843333E-01    2.931804E+00    1.533440E+03
    3    4.843333E-01    2.931804E+00    2.667430E+02
    4    4.843333E-01    2.931804E+00    4.533870E+01
    1    4.845000E-01    2.933459E+00    7.919323E+03
    2    4.845000E-01    2.933459E+00    1.536068E+03
    3    4.845000E-01    2.933459E+00    2.672000E+02
    4    4.845000E-01    2.933459E+00    4.541638E+01
    1    4.846667E-01    2.935113E+00    7.932885E+03
    2    4.846667E-01    2.935113E+00    1.538698E+03
    3    4.846667E-01    2.935113E+00    2.676576E+02
    4    4.846667E-01    2.935113E+00    4.549416E+01
    1    4.848333E-01    2.936769E+00    7.946462E+03
    2    4.848333E-01    2.936769E+00    1.541332E+03
    3    4.848333E-01    2.936769E+00    2.681157E+02
    4    4.848333E-01    2.936769E+00    4.557202E+01
    1    4.850000E-01    2.938424E+00    7.960055E+03
    2    4.850000E-01    2.938424E+00    1.543968E+03
    3    4.850000E-01    2.938424E+00    2.685743E+02
    4    4.850000E-01    2.938424E+00    4.564997E+01
    1    4.851667E-01    2.940081E+00    7.973663E+03
    2    4.851667E-01    2.940081E+00    1.546608E+03
    3    4.851667E-01    2.940081E+00    2.690335E+02
    4    4.851667E-01    2.940081E+00    4.572802E+01
    1    4.853333E-01    2.941737E+00    7.987286E+03
    2    4.853333E-01    2.941737E+00    1.549250E+03
    3    4.853333E-01    2.941737E+00    2.694931E+02
    4    4.853333E-01    2.941737E+00    4.580614E+01
    1    4.855000E-01    2.943394E+00    8.000925E+03
    2    4.855000E-01    2.943394E+00    1.551896E+03
    3    4.855000E-01    2.943394E+00    2.699533E+02
    4    4.855000E-01    2.943394E+00    4.588436E+01
    1    4.856667E-01    2.945052E+00    8.014580E+03
    2    4.856667E-01    2.945052E+00    1.554544E+03
    3    4.856667E-01    2.945052E+00    2.704140E+02
    4    4.856667E-01    2.945052E+00    4.596267E+01
    1    4.858333E-01    2.946710E+00    8.028250E+03
    2    4.858333E-01    2.946710E+00    1.557195E+03
    3    4.858333E-01    2.946710E+00    2.708752E+02
    4    4.858333E-01    2.946710E+00    4.604106E+01
    1    4.860000E-01    2.948369E+00    8.041935E+03
    2    4.860000E-01    2.948369E+00    1.559850E+03
    3    4.860000E-01    2.948369E+00    2.713370E+02
    4    4.860000E-01    2.948369E+00    4.611955E+01
    1    4.861667E-01    2.950028E+00    8.055636E+03
    2    4.861667E-01    2.950028E+00    1.562507E+03
    3    4.861667E-01    2.950028E+00    2.717993E+02
    4    4.861667E-01    2.950028E+00    4.619812E+01
    1    4.863333E-01    2.951687E+00    8.069353E+03
    2    4.863333E-01    2.951687E+00    1.565168E+03
    3    4.863333E-01    2.951687E+00    2.722621E+02
    4    4.863333E-01    2.951687E+00    4.627679E+01
    1    4.865000E-01    2.953347E+00    8.083085E+03
    2    4.865000E-01    2.953347E+00    1.567832E+03
    3    4.865000E-01    2.953347E+00    2.727254E+02
    4    4.865000E-01    2.953347E+00    4.635554E+01
    1    4.866667E-01    2.955007E+00    8.096832E+03
    2    4.866667E-01    2.955007E+00    1.570498E+03
    3    4.866667E-01    2.955007E+00    2.731892E+02
    4    4.866667E-01    2.955007E+00    4.643438E+01
    1    4.868333E-01    2.956668E+00    8.110595E+03
    2    4.868333E-01    2.956668E+00    1.573168E+03
    3    4.868333E-01    2.956668E+00    2.736536E+02
    4    4.868333E-01    2.956668E+00    4.651331E+01
    1    4.870000E-01    2.958330E+00    8.124374E+03
    2    4.870000E-01    2.958330E+00    1.575840E+03
    3    4.870000E-01    2.958330E+00    2.741185E+02
    4    4.870000E-01    2.958330E+00    4.659233E+01
    1    4.871667E-01    2.959991E+00    8.138168E+03
    2    4.871667E-01    2.959991E+00    1.578516E+03
    3    4.871667E-01    2.959991E+00    2.745839E+02
    4    4.871667E-01    2.959991E+00    4.667143E+01
    1    4.873333E-01    2.961654E+00    8.151978E+03
    2    4.873333E-01    2.961654E+00    1.581194E+03
    3    4.873333E-01    2.961654E+00    2.750499E+02
    4    4.873333E-01    2.961654E+00    4.675063E+01
    1    4.875000E-01    2.963316E+00    8.165803E+03
    2    4.875000E-01    2.963316E+00    1.583876E+03
    3    4.875000E-01    2.963316E+00    2.755163E+02
    4    4.875000E-01    2.963316E+00    4.682992E+01
    1    4.876667E-01    2.964980E+00    8.179644E+03
    2    4.876667E-01    2.964980E+00    1.586561E+03
    3    4.876667E-01    2.964980E+00    2.759833E+02
    4    4.876667E-01    2.964980E+00    4.690930E+01
    1    4.878333E-01    2.966643E+00    8.193501E+03
    2    4.878333E-01    2.966643E+00    1.589248E+03
    3    4.878333E-01    2.966643E+00    2.764509E+02
    4    4.878333E-01    2.966643E+00    4.698876E+01
    1    4.880000E-01    2.968307E+00    8.207373E+03
    2    4.880000E-01    2.968307E+00    1.591939E+03
    3    4.880000E-01    2.968307E+00    2.769189E+02
    4    4.880000E-01    2.968307E+00    4.706832E+01
    1    4.881667E-01    2.969972E+00    8.221261E+03
    2    4.881667E-01    2.969972E+00    1.594633E+03
    3    4.881667E-01    2.969972E+00    2.773875E+02
    4    4.881667E-01    2.969972E+00    4.714796E+01
    1    4.883333E-01    2.971637E+00    8.235164E+03
    2    4.883333E-01    2.971637E+00    1.597330E+03
    3    4.883333E-01    2.971637E+00    2.778566E+02
    4    4.883333E-01    2.971637E+00    4.722770E+01
    1    4.885000E-01    2.973303E+00    8.249084E+03
    2    4.885000E-01    2.973303E+00    1.600029E+03
    3    4.885000E-01    2.973303E+00    2.783262E+02
    4    4.885000E-01    2.973303E+00    4.730752E+01
    1    4.886667E-01    2.974969E+00    8.263018E+03
    2    4.886667E-01    2.974969E+00    1.602732E+03
    3    4.886667E-01    2.974969E+00    2.787964E+02
    4    4.886667E-01    2.974969E+00    4.738744E+01
    1    4.888333E-01    2.976635E+00    8.276969E+03
    2    4.888333E-01    2.976635E+00    1.605438E+03
    3    4.888333E-01    2.976635E+00    2.792671E+02
    4    4.888333E-01    2.976635E+00    4.746744E+01
    1    4.890000E-01    2.978302E+00    8.290935E+03
    2    4.890000E-01    2.978302E+00    1.608147E+03
    3    4.890000E-01    2.978302E+00    2.797383E+02
    4    4.890000E-01    2.978302E+00    4.754753E+01
    1    4.891667E-01    2.979969E+00    8.304917E+03
    2    4.891667E-01    2.979969E+00    1.610859E+03
    3    4.891667E-01    2.979969E+00    2.802101E+02
    4    4.891667E-01    2.979969E+00    4.762772E+01
    1    4.893333E-01    2.981637E+00    8.318914E+03
    2    4.893333E-01    2.981637E+00    1.613574E+03
    3    4.893333E-01    2.981637E+00    2.806823E+02
    4    4.893333E-01    2.981637E+00    4.770799E+01
    1    4.895000E-01    2.983306E+00    8.332928E+03
    2    4.895000E-01    2.983306E+00    1.616292E+03
    3    4.895000E-01    2.983306E+00    2.811552E+02
    4    4.895000E-01    2.983306E+00    4.778836E+01
    1    4.896667E-01    2.984974E+00    8.346956E+03
    2    4.896667E-01    2.984974E+00    1.619013E+03
    3    4.896667E-01    2.984974E+00    2.816285E+02
    4    4.896667E-01    2.984974E+00    4.786881E+01
    1    4.898333E-01    2.986644E+00    8.361001E+03
    2    4.898333E-01    2.986644E+00    1.621737E+03
    3    4.898333E-01    2.986644E+00    2.821024E+02
    4    4.898333E-01    2.986644E+00    4.794936E+01
    1    4.900000E-01    2.988313E+00    8.375062E+03
    2    4.900000E-01    2.988313E+00    1.624465E+03
    3    4.900000E-01    2.988313E+00    2.825768E+02
    4    4.900000E-01    2.988313E+00    4.802999E+01
    1    4.901667E-01    2.989984E+00    8.389138E+03
    2    4.901667E-01    2.989984E+00    1.627195E+03
    3    4.901667E-01    2.989984E+00    2.830517E+02
    4    4.901667E-01    2.989984E+00    4.811072E+01
    1    4.903333E-01    2.991654E+00    8.403230E+03
    2    4.903333E-01    2.991654E+00    1.629928E+03
    3    4.903333E-01    2.991654E+00    2.835272E+02
    4    4.903333E-01    2.991654E+00    4.819153E+01
    1    4.905000E-01    2.993325E+00    8.417337E+03
    2    4.905000E-01    2.993325E+00    1.632665E+03
    3    4.905000E-01    2.993325E+00    2.840032E+02
    4    4.905000E-01    2.993325E+00    4.827244E+01
    1    4.906667E-01    2.994997E+00    8.431461E+03
    2    4.906667E-01    2.994997E+00    1.635404E+03
    3    4.906667E-01    2.994997E+00    2.844797E+02
    4    4.906667E-01    2.994997E+00    4.835343E+01
    1    4.908333E-01    2.996669E+00    8.445600E+03
    2    4.908333E-01    2.996669E+00    1.638147E+03
    3    4.908333E-01    2.996669E+00    2.849568E+02
    4    4.908333E-01    2.996669E+00    4.843452E+01
    1    4.910000E-01    2.998342E+00    8.459755E+03
    2    4.910000E-01    2.998342E+00    1.640892E+03
    3    4.910000E-01    2.998342E+00    2.854344E+02
    4    4.910000E-01    2.998342E+00    4.851570E+01
    1    4.911667E-01    3.000015E+00    8.473926E+03
    2    4.911667E-01    3.000015E+00    1.643641E+03
    3    4.911667E-01    3.000015E+00    2.859125E+02
    4    4.911667E-01    3.000015E+00    4.859697E+01
    1    4.913333E-01    3.001688E+00    8.488113E+03
    2    4.913333E-01    3.001688E+00    1.646393E+03
    3    4.913333E-01    3.001688E+00    2.863911E+02
    4    4.913333E-01    3.001688E+00    4.867832E+01
    1    4.915000E-01    3.003362E+00    8.502315E+03
    2    4.915000E-01    3.003362E+00    1.649147E+03
    3    4.915000E-01    3.003362E+00    2.868703E+02
    4    4.915000E-01    3.003362E+00    4.875977E+01
    1    4.916667E-01    3.005036E+00    8.516533E+03
    2    4.916667E-01    3.005036E+00    1.651905E+03
    3    4.916667E-01    3.005036E+00    2.873501E+02
    4    4.916667E-01    3.005036E+00    4.884131E+01
    1    4.918333E-01    3.006711E+00    8.530768E+03
    2    4.918333E-01    3.006711E+00    1.654666E+03
    3    4.918333E-01    3.006711E+00    2.878303E+02
    4    4.918333E-01    3.006711E+00    4.892295E+01
    1    4.920000E-01    3.008387E+00    8.545018E+03
    2    4.920000E-01    3.008387E+00    1.657430E+03
    3    4.920000E-01    3.008387E+00    2.883111E+02
    4    4.920000E-01    3.008387E+00    4.900467E+01
    1    4.921667E-01    3.010062E+00    8.559283E+03
    2    4.921667E-01    3.010062E+00    1.660197E+03
    3    4.921667E-01    3.010062E+00    2.887925E+02
    4    4.921667E-01    3.010062E+00    4.908648E+01
    1    4.923333E-01    3.011739E+00    8.573565E+03
    2    4.923333E-01    3.011739E+00    1.662967E+03
    3    4.923333E-01    3.011739E+00    2.892743E+02
    4    4.923333E-01    3.011739E+00    4.916839E+01
    1    4.925000E-01    3.013415E+00    8.587863E+03
    2    4.925000E-01    3.013415E+00    1.665741E+03
    3    4.925000E-01    3.013415E+00    2.897567E+02
    4    4.925000E-01    3.013415E+00    4.925038E+01
    1    4.926667E-01    3.015093E+00    8.602176E+03
    2    4.926667E-01    3.015093E+00    1.668517E+03
    3    4.926667E-01    3.015093E+00    2.902397E+02
    4    4.926667E-01    3.015093E+00    4.933247E+01
    1    4.928333E-01    3.016770E+00    8.616506E+03
    2    4.928333E-01    3.016770E+00    1.671296E+03
    3    4.928333E-01    3.016770E+00    2.907232E+02
