# sin2theta_W   A(s)   chi2   dchi2
   7.000000E-02     2.615956E-01     1.751135E+01     1.108553E-03
   7.016667E-02     2.620900E-01     1.751136E+01     1.111861E-03
   7.033333E-02     2.625848E-01     1.751136E+01     1.115173E-03
   7.050000E-02     2.630800E-01     1.751136E+01     1.118487E-03
   7.066667E-02     2.635757E-01     1.751137E+01     1.121805E-03
   7.083333E-02     2.640719E-01     1.751137E+01     1.125126E-03
   7.100000E-02     2.645686E-01     1.751137E+01     1.128450E-03
   7.116667E-02     2.650657E-01     1.751138E+01     1.131778E-03
   7.133333E-02     2.655633E-01     1.751138E+01     1.135108E-03
   7.150000E-02     2.660614E-01     1.751138E+01     1.138442E-03
   7.166667E-02     2.665599E-01     1.751139E+01     1.141779E-03
   7.183333E-02     2.670589E-01     1.751139E+01     1.145120E-03
   7.200000E-02     2.675584E-01     1.751139E+01     1.148463E-03
   7.216667E-02     2.680583E-01     1.751140E+01     1.151810E-03
   7.233333E-02     2.685587E-01     1.751140E+01     1.155160E-03
   7.250000E-02     2.690595E-01     1.751140E+01     1.158513E-03
   7.266667E-02     2.695609E-01     1.751141E+01     1.161869E-03
   7.283333E-02     2.700627E-01     1.751141E+01     1.165229E-03
   7.300000E-02     2.705649E-01     1.751141E+01     1.168592E-03
   7.316667E-02     2.710677E-01     1.751142E+01     1.171958E-03
   7.333333E-02     2.715708E-01     1.751142E+01     1.175327E-03
   7.350000E-02     2.720745E-01     1.751142E+01     1.178699E-03
   7.366667E-02     2.725786E-01     1.751143E+01     1.182075E-03
   7.383333E-02     2.730832E-01     1.751143E+01     1.185454E-03
   7.400000E-02     2.735883E-01     1.751143E+01     1.188836E-03
   7.416667E-02     2.740938E-01     1.751144E+01     1.192221E-03
   7.433333E-02     2.745998E-01     1.751144E+01     1.195610E-03
   7.450000E-02     2.751063E-01     1.751144E+01     1.199001E-03
   7.466667E-02     2.756132E-01     1.751145E+01     1.202396E-03
   7.483333E-02     2.761206E-01     1.751145E+01     1.205794E-03
   7.500000E-02     2.766284E-01     1.751145E+01     1.209196E-03
   7.516667E-02     2.771368E-01     1.751146E+01     1.212600E-03
   7.533333E-02     2.776456E-01     1.751146E+01     1.216008E-03
   7.550000E-02     2.781548E-01     1.751146E+01     1.219419E-03
   7.566667E-02     2.786646E-01     1.751147E+01     1.222833E-03
   7.583333E-02     2.791747E-01     1.751147E+01     1.226251E-03
   7.600000E-02     2.796854E-01     1.751147E+01     1.229671E-03
   7.616667E-02     2.801965E-01     1.751148E+01     1.233095E-03
   7.633333E-02     2.807081E-01     1.751148E+01     1.236522E-03
   7.650000E-02     2.812202E-01     1.751148E+01     1.239952E-03
   7.666667E-02     2.817327E-01     1.751149E+01     1.243386E-03
   7.683333E-02     2.822457E-01     1.751149E+01     1.246823E-03
   7.700000E-02     2.827592E-01     1.751150E+01     1.250263E-03
   7.716667E-02     2.832731E-01     1.751150E+01     1.253706E-03
   7.733333E-02     2.837875E-01     1.751150E+01     1.257152E-03
   7.750000E-02     2.843023E-01     1.751151E+01     1.260602E-03
   7.766667E-02     2.848177E-01     1.751151E+01     1.264054E-03
   7.783333E-02     2.853335E-01     1.751151E+01     1.267510E-03
   7.800000E-02     2.858497E-01     1.751152E+01     1.270970E-03
   7.816667E-02     2.863664E-01     1.751152E+01     1.274432E-03
   7.833333E-02     2.868836E-01     1.751152E+01     1.277898E-03
   7.850000E-02     2.874013E-01     1.751153E+01     1.281367E-03
   7.866667E-02     2.879194E-01     1.751153E+01     1.284839E-03
   7.883333E-02     2.884380E-01     1.751153E+01     1.288314E-03
   7.900000E-02     2.889571E-01     1.751154E+01     1.291793E-03
   7.916667E-02     2.894766E-01     1.751154E+01     1.295275E-03
   7.933333E-02     2.899966E-01     1.751154E+01     1.298760E-03
   7.950000E-02     2.905170E-01     1.751155E+01     1.302248E-03
   7.966667E-02     2.910380E-01     1.751155E+01     1.305739E-03
   7.983333E-02     2.915594E-01     1.751155E+01     1.309234E-03
   8.000000E-02     2.920812E-01     1.751156E+01     1.312732E-03
   8.016667E-02     2.926035E-01     1.751156E+01     1.316233E-03
   8.033333E-02     2.931263E-01     1.751156E+01     1.319737E-03
   8.050000E-02     2.936496E-01     1.751157E+01     1.323245E-03
   8.066667E-02     2.941733E-01     1.751157E+01     1.326756E-03
   8.083333E-02     2.946975E-01     1.751158E+01     1.330270E-03
   8.100000E-02     2.952222E-01     1.751158E+01     1.333787E-03
   8.116667E-02     2.957473E-01     1.751158E+01     1.337307E-03
   8.133333E-02     2.962729E-01     1.751159E+01     1.340831E-03
   8.150000E-02     2.967989E-01     1.751159E+01     1.344358E-03
   8.166667E-02     2.973255E-01     1.751159E+01     1.347888E-03
   8.183333E-02     2.978525E-01     1.751160E+01     1.351421E-03
   8.200000E-02     2.983799E-01     1.751160E+01     1.354958E-03
   8.216667E-02     2.989078E-01     1.751160E+01     1.358498E-03
   8.233333E-02     2.994362E-01     1.751161E+01     1.362041E-03
   8.250000E-02     2.999651E-01     1.751161E+01     1.365587E-03
   8.266667E-02     3.004944E-01     1.751161E+01     1.369136E-03
   8.283333E-02     3.010242E-01     1.751162E+01     1.372689E-03
   8.300000E-02     3.015545E-01     1.751162E+01     1.376245E-03
   8.316667E-02     3.020852E-01     1.751162E+01     1.379804E-03
   8.333333E-02     3.026164E-01     1.751163E+01     1.383366E-03
   8.350000E-02     3.031480E-01     1.751163E+01     1.386932E-03
   8.366667E-02     3.036802E-01     1.751164E+01     1.390501E-03
   8.383333E-02     3.042127E-01     1.751164E+01     1.394073E-03
   8.400000E-02     3.047458E-01     1.751164E+01     1.397648E-03
   8.416667E-02     3.052793E-01     1.751165E+01     1.401227E-03
   8.433333E-02     3.058133E-01     1.751165E+01     1.404809E-03
   8.450000E-02     3.063478E-01     1.751165E+01     1.408393E-03
   8.466667E-02     3.068827E-01     1.751166E+01     1.411982E-03
   8.483333E-02     3.074181E-01     1.751166E+01     1.415573E-03
   8.500000E-02     3.079539E-01     1.751166E+01     1.419168E-03
   8.516667E-02     3.084903E-01     1.751167E+01     1.422766E-03
   8.533333E-02     3.090271E-01     1.751167E+01     1.426367E-03
   8.550000E-02     3.095643E-01     1.751167E+01     1.429971E-03
   8.566667E-02     3.101020E-01     1.751168E+01     1.433579E-03
   8.583333E-02     3.106402E-01     1.751168E+01     1.437190E-03
   8.600000E-02     3.111789E-01     1.751169E+01     1.440804E-03
   8.616667E-02     3.117180E-01     1.751169E+01     1.444421E-03
   8.633333E-02     3.122576E-01     1.751169E+01     1.448041E-03
   8.650000E-02     3.127976E-01     1.751170E+01     1.451665E-03
   8.666667E-02     3.133382E-01     1.751170E+01     1.455292E-03
   8.683333E-02     3.138792E-01     1.751170E+01     1.458922E-03
   8.700000E-02     3.144206E-01     1.751171E+01     1.462556E-03
   8.716667E-02     3.149625E-01     1.751171E+01     1.466192E-03
   8.733333E-02     3.155049E-01     1.751171E+01     1.469832E-03
   8.750000E-02     3.160478E-01     1.751172E+01     1.473475E-03
   8.766667E-02     3.165911E-01     1.751172E+01     1.477122E-03
   8.783333E-02     3.171349E-01     1.751173E+01     1.480771E-03
   8.800000E-02     3.176792E-01     1.751173E+01     1.484424E-03
   8.816667E-02     3.182239E-01     1.751173E+01     1.488080E-03
   8.833333E-02     3.187691E-01     1.751174E+01     1.491740E-03
   8.850000E-02     3.193147E-01     1.751174E+01     1.495402E-03
   8.866667E-02     3.198608E-01     1.751174E+01     1.499068E-03
   8.883333E-02     3.204074E-01     1.751175E+01     1.502737E-03
   8.900000E-02     3.209545E-01     1.751175E+01     1.506409E-03
   8.916667E-02     3.215020E-01     1.751175E+01     1.510085E-03
   8.933333E-02     3.220500E-01     1.751176E+01     1.513764E-03
   8.950000E-02     3.225985E-01     1.751176E+01     1.517445E-03
   8.966667E-02     3.231474E-01     1.751177E+01     1.521131E-03
   8.983333E-02     3.236968E-01     1.751177E+01     1.524819E-03
   9.000000E-02     3.242466E-01     1.751177E+01     1.528511E-03
   9.016667E-02     3.247969E-01     1.751178E+01     1.532206E-03
   9.033333E-02     3.253477E-01     1.751178E+01     1.535904E-03
   9.050000E-02     3.258990E-01     1.751178E+01     1.539605E-03
   9.066667E-02     3.264507E-01     1.751179E+01     1.543310E-03
   9.083333E-02     3.270029E-01     1.751179E+01     1.547018E-03
   9.100000E-02     3.275555E-01     1.751180E+01     1.550729E-03
   9.116667E-02     3.281087E-01     1.751180E+01     1.554443E-03
   9.133333E-02     3.286623E-01     1.751180E+01     1.558161E-03
   9.150000E-02     3.292163E-01     1.751181E+01     1.561882E-03
   9.166667E-02     3.297708E-01     1.751181E+01     1.565606E-03
   9.183333E-02     3.303258E-01     1.751181E+01     1.569333E-03
   9.200000E-02     3.308813E-01     1.751182E+01     1.573064E-03
   9.216667E-02     3.314372E-01     1.751182E+01     1.576797E-03
   9.233333E-02     3.319936E-01     1.751183E+01     1.580534E-03
   9.250000E-02     3.325504E-01     1.751183E+01     1.584275E-03
   9.266667E-02     3.331078E-01     1.751183E+01     1.588018E-03
   9.283333E-02     3.336655E-01     1.751184E+01     1.591765E-03
   9.300000E-02     3.342238E-01     1.751184E+01     1.595515E-03
   9.316667E-02     3.347825E-01     1.751184E+01     1.599268E-03
   9.333333E-02     3.353417E-01     1.751185E+01     1.603025E-03
   9.350000E-02     3.359014E-01     1.751185E+01     1.606784E-03
   9.366667E-02     3.364615E-01     1.751186E+01     1.610547E-03
   9.383333E-02     3.370221E-01     1.751186E+01     1.614313E-03
   9.400000E-02     3.375831E-01     1.751186E+01     1.618083E-03
   9.416667E-02     3.381446E-01     1.751187E+01     1.621856E-03
   9.433333E-02     3.387066E-01     1.751187E+01     1.625632E-03
   9.450000E-02     3.392691E-01     1.751187E+01     1.629411E-03
   9.466667E-02     3.398320E-01     1.751188E+01     1.633193E-03
   9.483333E-02     3.403954E-01     1.751188E+01     1.636979E-03
   9.500000E-02     3.409593E-01     1.751189E+01     1.640768E-03
   9.516667E-02     3.415236E-01     1.751189E+01     1.644560E-03
   9.533333E-02     3.420884E-01     1.751189E+01     1.648355E-03
   9.550000E-02     3.426536E-01     1.751190E+01     1.652154E-03
   9.566667E-02     3.432193E-01     1.751190E+01     1.655956E-03
   9.583333E-02     3.437855E-01     1.751190E+01     1.659761E-03
   9.600000E-02     3.443522E-01     1.751191E+01     1.663570E-03
   9.616667E-02     3.449193E-01     1.751191E+01     1.667381E-03
   9.633333E-02     3.454869E-01     1.751192E+01     1.671196E-03
   9.650000E-02     3.460549E-01     1.751192E+01     1.675014E-03
   9.666667E-02     3.466235E-01     1.751192E+01     1.678836E-03
   9.683333E-02     3.471924E-01     1.751193E+01     1.682660E-03
   9.700000E-02     3.477619E-01     1.751193E+01     1.686488E-03
   9.716667E-02     3.483318E-01     1.751194E+01     1.690319E-03
   9.733333E-02     3.489022E-01     1.751194E+01     1.694154E-03
   9.750000E-02     3.494731E-01     1.751194E+01     1.697991E-03
   9.766667E-02     3.500444E-01     1.751195E+01     1.701832E-03
   9.783333E-02     3.506162E-01     1.751195E+01     1.705676E-03
   9.800000E-02     3.511884E-01     1.751195E+01     1.709524E-03
   9.816667E-02     3.517611E-01     1.751196E+01     1.713374E-03
   9.833333E-02     3.523343E-01     1.751196E+01     1.717228E-03
   9.850000E-02     3.529080E-01     1.751197E+01     1.721086E-03
   9.866667E-02     3.534821E-01     1.751197E+01     1.724946E-03
   9.883333E-02     3.540567E-01     1.751197E+01     1.728810E-03
   9.900000E-02     3.546317E-01     1.751198E+01     1.732677E-03
   9.916667E-02     3.552072E-01     1.751198E+01     1.736547E-03
   9.933333E-02     3.557832E-01     1.751199E+01     1.740420E-03
   9.950000E-02     3.563597E-01     1.751199E+01     1.744297E-03
   9.966667E-02     3.569366E-01     1.751199E+01     1.748177E-03
   9.983333E-02     3.575140E-01     1.751200E+01     1.752060E-03
   1.000000E-01     3.580918E-01     1.751200E+01     1.755946E-03
   1.001667E-01     3.586702E-01     1.751200E+01     1.759836E-03
   1.003333E-01     3.592489E-01     1.751201E+01     1.763729E-03
   1.005000E-01     3.598282E-01     1.751201E+01     1.767625E-03
   1.006667E-01     3.604079E-01     1.751202E+01     1.771525E-03
   1.008333E-01     3.609881E-01     1.751202E+01     1.775427E-03
   1.010000E-01     3.615688E-01     1.751202E+01     1.779333E-03
   1.011667E-01     3.621499E-01     1.751203E+01     1.783242E-03
   1.013333E-01     3.627315E-01     1.751203E+01     1.787155E-03
   1.015000E-01     3.633135E-01     1.751204E+01     1.791071E-03
   1.016667E-01     3.638960E-01     1.751204E+01     1.794990E-03
   1.018333E-01     3.644790E-01     1.751204E+01     1.798912E-03
   1.020000E-01     3.650625E-01     1.751205E+01     1.802837E-03
   1.021667E-01     3.656464E-01     1.751205E+01     1.806766E-03
   1.023333E-01     3.662308E-01     1.751206E+01     1.810698E-03
   1.025000E-01     3.668156E-01     1.751206E+01     1.814633E-03
   1.026667E-01     3.674009E-01     1.751206E+01     1.818572E-03
   1.028333E-01     3.679867E-01     1.751207E+01     1.822514E-03
   1.030000E-01     3.685730E-01     1.751207E+01     1.826459E-03
   1.031667E-01     3.691597E-01     1.751208E+01     1.830407E-03
   1.033333E-01     3.697469E-01     1.751208E+01     1.834359E-03
   1.035000E-01     3.703345E-01     1.751208E+01     1.838313E-03
   1.036667E-01     3.709226E-01     1.751209E+01     1.842271E-03
   1.038333E-01     3.715112E-01     1.751209E+01     1.846233E-03
   1.040000E-01     3.721003E-01     1.751210E+01     1.850197E-03
   1.041667E-01     3.726898E-01     1.751210E+01     1.854165E-03
   1.043333E-01     3.732798E-01     1.751210E+01     1.858136E-03
   1.045000E-01     3.738702E-01     1.751211E+01     1.862111E-03
   1.046667E-01     3.744611E-01     1.751211E+01     1.866088E-03
   1.048333E-01     3.750525E-01     1.751211E+01     1.870069E-03
   1.050000E-01     3.756444E-01     1.751212E+01     1.874054E-03
   1.051667E-01     3.762367E-01     1.751212E+01     1.878041E-03
   1.053333E-01     3.768295E-01     1.751213E+01     1.882032E-03
   1.055000E-01     3.774227E-01     1.751213E+01     1.886026E-03
   1.056667E-01     3.780164E-01     1.751213E+01     1.890023E-03
   1.058333E-01     3.786106E-01     1.751214E+01     1.894023E-03
   1.060000E-01     3.792053E-01     1.751214E+01     1.898027E-03
   1.061667E-01     3.798004E-01     1.751215E+01     1.902034E-03
   1.063333E-01     3.803960E-01     1.751215E+01     1.906044E-03
   1.065000E-01     3.809920E-01     1.751215E+01     1.910058E-03
   1.066667E-01     3.815886E-01     1.751216E+01     1.914075E-03
   1.068333E-01     3.821855E-01     1.751216E+01     1.918095E-03
   1.070000E-01     3.827830E-01     1.751217E+01     1.922118E-03
   1.071667E-01     3.833809E-01     1.751217E+01     1.926145E-03
   1.073333E-01     3.839793E-01     1.751218E+01     1.930175E-03
   1.075000E-01     3.845781E-01     1.751218E+01     1.934208E-03
   1.076667E-01     3.851774E-01     1.751218E+01     1.938244E-03
   1.078333E-01     3.857772E-01     1.751219E+01     1.942284E-03
   1.080000E-01     3.863775E-01     1.751219E+01     1.946327E-03
   1.081667E-01     3.869782E-01     1.751220E+01     1.950373E-03
   1.083333E-01     3.875794E-01     1.751220E+01     1.954423E-03
   1.085000E-01     3.881810E-01     1.751220E+01     1.958475E-03
   1.086667E-01     3.887831E-01     1.751221E+01     1.962531E-03
   1.088333E-01     3.893857E-01     1.751221E+01     1.966591E-03
   1.090000E-01     3.899888E-01     1.751222E+01     1.970653E-03
   1.091667E-01     3.905923E-01     1.751222E+01     1.974719E-03
   1.093333E-01     3.911963E-01     1.751222E+01     1.978788E-03
   1.095000E-01     3.918007E-01     1.751223E+01     1.982861E-03
   1.096667E-01     3.924056E-01     1.751223E+01     1.986936E-03
   1.098333E-01     3.930110E-01     1.751224E+01     1.991015E-03
   1.100000E-01     3.936169E-01     1.751224E+01     1.995097E-03
   1.101667E-01     3.942232E-01     1.751224E+01     1.999183E-03
   1.103333E-01     3.948300E-01     1.751225E+01     2.003272E-03
   1.105000E-01     3.954372E-01     1.751225E+01     2.007364E-03
   1.106667E-01     3.960449E-01     1.751226E+01     2.011459E-03
   1.108333E-01     3.966531E-01     1.751226E+01     2.015557E-03
   1.110000E-01     3.972618E-01     1.751226E+01     2.019659E-03
   1.111667E-01     3.978709E-01     1.751227E+01     2.023764E-03
   1.113333E-01     3.984805E-01     1.751227E+01     2.027873E-03
   1.115000E-01     3.990905E-01     1.751228E+01     2.031984E-03
   1.116667E-01     3.997010E-01     1.751228E+01     2.036099E-03
   1.118333E-01     4.003120E-01     1.751229E+01     2.040217E-03
