# Tabla NEST para RED-100 con ARGON  (Ar, retroceso ELECTRONICO)
# Uso: fondo beta de 39Ar (39Ar -> 39K + e- + nubar).  El espectro
#      beta y la actividad viven en chi2_bkg_nest.f90.
# Modelo: nestpy.LArNEST get_er_yields, E_drift=218.0 V/cm, rho=1.4
# F_er = 0.3 constante (get_fano_er no disponible) - sistematico
# E_er < 0.2 keV: EXTRAPOLACION DE MODELO (sin datos ER de LAr a esa energia)
# E_er[keV]   Qy_er[e-/keV]   F_er
# N_puntos = 4000
4.765786e+00   10.353503   0.300000
4.774510e+00   10.345173   0.300000
4.783249e+00   10.336861   0.300000
4.792005e+00   10.328566   0.300000
4.800776e+00   10.320289   0.300000
4.809564e+00   10.312030   0.300000
4.818367e+00   10.303789   0.300000
4.827187e+00   10.295566   0.300000
4.836023e+00   10.287360   0.300000
4.844875e+00   10.279172   0.300000
4.853743e+00   10.271002   0.300000
4.862627e+00   10.262849   0.300000
4.871528e+00   10.254714   0.300000
4.880445e+00   10.246596   0.300000
4.889378e+00   10.238496   0.300000
4.898328e+00   10.230414   0.300000
4.907294e+00   10.222348   0.300000
4.916277e+00   10.214301   0.300000
4.925276e+00   10.206270   0.300000
4.934291e+00   10.198257   0.300000
4.943323e+00   10.190262   0.300000
4.952371e+00   10.182283   0.300000
4.961436e+00   10.174322   0.300000
4.970518e+00   10.166378   0.300000
4.979616e+00   10.158452   0.300000
4.988731e+00   10.150542   0.300000
4.997863e+00   10.142650   0.300000
5.007011e+00   10.134775   0.300000
5.016176e+00   10.126917   0.300000
5.025358e+00   10.119076   0.300000
5.034556e+00   10.111252   0.300000
5.043772e+00   10.103445   0.300000
5.053004e+00   10.095656   0.300000
5.062253e+00   10.087883   0.300000
5.071519e+00   10.080127   0.300000
5.080802e+00   10.072387   0.300000
5.090102e+00   10.064665   0.300000
5.099420e+00   10.056960   0.300000
5.108754e+00   10.049271   0.300000
5.118105e+00   10.041599   0.300000
5.127473e+00   10.033944   0.300000
5.136859e+00   10.026306   0.300000
5.146262e+00   10.018684   0.300000
5.155681e+00   10.011079   0.300000
5.165119e+00   10.003491   0.300000
5.174573e+00   9.995919   0.300000
5.184045e+00   9.988364   0.300000
5.193534e+00   9.980825   0.300000
5.203040e+00   9.973303   0.300000
5.212564e+00   9.965798   0.300000
5.222105e+00   9.958308   0.300000
5.231664e+00   9.950836   0.300000
5.241240e+00   9.943379   0.300000
5.250834e+00   9.935939   0.300000
5.260445e+00   9.928516   0.300000
5.270074e+00   9.921108   0.300000
5.279721e+00   9.913717   0.300000
5.289385e+00   9.906343   0.300000
5.299067e+00   9.898984   0.300000
5.308766e+00   9.891642   0.300000
5.318484e+00   9.884316   0.300000
5.328219e+00   9.877006   0.300000
5.337972e+00   9.869712   0.300000
5.347743e+00   9.862434   0.300000
5.357531e+00   9.855172   0.300000
5.367338e+00   9.847927   0.300000
5.377163e+00   9.840697   0.300000
5.387005e+00   9.833483   0.300000
5.396866e+00   9.826285   0.300000
5.406744e+00   9.819104   0.300000
5.416641e+00   9.811938   0.300000
5.426556e+00   9.804788   0.300000
5.436489e+00   9.797653   0.300000
5.446440e+00   9.790535   0.300000
5.456409e+00   9.783432   0.300000
5.466397e+00   9.776345   0.300000
5.476403e+00   9.769274   0.300000
5.486427e+00   9.762219   0.300000
5.496470e+00   9.755179   0.300000
5.506530e+00   9.748155   0.300000
5.516610e+00   9.741146   0.300000
5.526708e+00   9.734153   0.300000
5.536824e+00   9.727176   0.300000
5.546959e+00   9.720214   0.300000
5.557112e+00   9.713268   0.300000
5.567284e+00   9.706337   0.300000
5.577475e+00   9.699422   0.300000
5.587684e+00   9.692522   0.300000
5.597912e+00   9.685637   0.300000
5.608158e+00   9.678768   0.300000
5.618424e+00   9.671914   0.300000
5.628708e+00   9.665076   0.300000
5.639011e+00   9.658252   0.300000
5.649333e+00   9.651444   0.300000
5.659673e+00   9.644652   0.300000
5.670033e+00   9.637874   0.300000
5.680412e+00   9.631112   0.300000
5.690809e+00   9.624365   0.300000
5.701226e+00   9.617633   0.300000
5.711662e+00   9.610916   0.300000
5.722116e+00   9.604214   0.300000
5.732590e+00   9.597527   0.300000
5.743084e+00   9.590855   0.300000
5.753596e+00   9.584198   0.300000
5.764128e+00   9.577556   0.300000
5.774678e+00   9.570929   0.300000
5.785249e+00   9.564318   0.300000
5.795838e+00   9.557720   0.300000
5.806447e+00   9.551138   0.300000
5.817075e+00   9.544571   0.300000
5.827723e+00   9.538018   0.300000
5.838390e+00   9.531480   0.300000
5.849077e+00   9.524957   0.300000
5.859784e+00   9.518449   0.300000
5.870509e+00   9.511956   0.300000
5.881255e+00   9.505477   0.300000
5.892020e+00   9.499012   0.300000
5.902805e+00   9.492563   0.300000
5.913610e+00   9.486128   0.300000
5.924434e+00   9.479707   0.300000
5.935279e+00   9.473301   0.300000
5.946143e+00   9.466910   0.300000
5.957027e+00   9.460533   0.300000
5.967931e+00   9.454171   0.300000
5.978855e+00   9.447823   0.300000
5.989799e+00   9.441489   0.300000
6.000763e+00   9.435170   0.300000
6.011747e+00   9.428865   0.300000
6.022751e+00   9.422575   0.300000
6.033775e+00   9.416299   0.300000
6.044819e+00   9.410037   0.300000
6.055884e+00   9.403790   0.300000
6.066969e+00   9.397556   0.300000
6.078074e+00   9.391337   0.300000
6.089200e+00   9.385132   0.300000
6.100346e+00   9.378942   0.300000
6.111512e+00   9.372765   0.300000
6.122699e+00   9.366603   0.300000
6.133906e+00   9.360454   0.300000
6.145134e+00   9.354320   0.300000
6.156382e+00   9.348200   0.300000
6.167651e+00   9.342094   0.300000
6.178940e+00   9.336002   0.300000
6.190250e+00   9.329923   0.300000
6.201581e+00   9.323859   0.300000
6.212933e+00   9.317809   0.300000
6.224305e+00   9.311772   0.300000
6.235698e+00   9.305750   0.300000
6.247112e+00   9.299741   0.300000
6.258547e+00   9.293746   0.300000
6.270003e+00   9.287765   0.300000
6.281480e+00   9.281797   0.300000
6.292978e+00   9.275844   0.300000
6.304497e+00   9.269904   0.300000
6.316037e+00   9.263978   0.300000
6.327598e+00   9.258065   0.300000
6.339180e+00   9.252166   0.300000
6.350784e+00   9.246281   0.300000
6.362408e+00   9.240409   0.300000
6.374054e+00   9.234551   0.300000
6.385722e+00   9.228707   0.300000
6.397410e+00   9.222876   0.300000
6.409120e+00   9.217058   0.300000
6.420852e+00   9.211254   0.300000
6.432605e+00   9.205464   0.300000
6.444379e+00   9.199687   0.300000
6.456175e+00   9.193923   0.300000
6.467993e+00   9.188173   0.300000
6.479832e+00   9.182436   0.300000
6.491693e+00   9.176712   0.300000
6.503576e+00   9.171002   0.300000
6.515480e+00   9.165305   0.300000
6.527406e+00   9.159621   0.300000
6.539354e+00   9.153950   0.300000
6.551324e+00   9.148293   0.300000
6.563316e+00   9.142649   0.300000
6.575329e+00   9.137018   0.300000
6.587365e+00   9.131400   0.300000
6.599423e+00   9.125796   0.300000
6.611503e+00   9.120204   0.300000
6.623605e+00   9.114626   0.300000
6.635729e+00   9.109060   0.300000
6.647875e+00   9.103508   0.300000
6.660044e+00   9.097969   0.300000
6.672234e+00   9.092442   0.300000
6.684447e+00   9.086929   0.300000
6.696683e+00   9.081429   0.300000
6.708941e+00   9.075941   0.300000
6.721221e+00   9.070466   0.300000
6.733524e+00   9.065005   0.300000
6.745849e+00   9.059556   0.300000
6.758197e+00   9.054120   0.300000
6.770567e+00   9.048696   0.300000
6.782960e+00   9.043286   0.300000
6.795376e+00   9.037888   0.300000
6.807815e+00   9.032503   0.300000
6.820276e+00   9.027131   0.300000
6.832760e+00   9.021771   0.300000
6.845267e+00   9.016425   0.300000
6.857797e+00   9.011090   0.300000
6.870349e+00   9.005769   0.300000
6.882925e+00   9.000460   0.300000
6.895524e+00   8.995163   0.300000
6.908146e+00   8.989879   0.300000
6.920791e+00   8.984608   0.300000
6.933459e+00   8.979349   0.300000
6.946150e+00   8.974103   0.300000
6.958864e+00   8.968869   0.300000
6.971602e+00   8.963647   0.300000
6.984363e+00   8.958438   0.300000
6.997148e+00   8.953242   0.300000
7.009956e+00   8.948058   0.300000
7.022787e+00   8.942886   0.300000
7.035642e+00   8.937726   0.300000
7.048520e+00   8.932579   0.300000
7.061422e+00   8.927444   0.300000
7.074347e+00   8.922321   0.300000
7.087296e+00   8.917211   0.300000
7.100269e+00   8.912113   0.300000
7.113266e+00   8.907027   0.300000
7.126286e+00   8.901953   0.300000
7.139330e+00   8.896892   0.300000
7.152398e+00   8.891842   0.300000
7.165490e+00   8.886805   0.300000
7.178606e+00   8.881780   0.300000
7.191746e+00   8.876766   0.300000
7.204910e+00   8.871765   0.300000
7.218099e+00   8.866776   0.300000
7.231311e+00   8.861799   0.300000
7.244547e+00   8.856834   0.300000
7.257808e+00   8.851881   0.300000
7.271093e+00   8.846940   0.300000
7.284402e+00   8.842011   0.300000
7.297736e+00   8.837094   0.300000
7.311094e+00   8.832188   0.300000
7.324476e+00   8.827295   0.300000
7.337883e+00   8.822413   0.300000
7.351315e+00   8.817543   0.300000
7.364771e+00   8.812685   0.300000
7.378252e+00   8.807839   0.300000
7.391757e+00   8.803005   0.300000
7.405287e+00   8.798182   0.300000
7.418842e+00   8.793371   0.300000
7.432422e+00   8.788572   0.300000
7.446026e+00   8.783784   0.300000
7.459656e+00   8.779008   0.300000
7.473310e+00   8.774244   0.300000
7.486990e+00   8.769491   0.300000
7.500694e+00   8.764750   0.300000
7.514424e+00   8.760021   0.300000
7.528178e+00   8.755303   0.300000
7.541958e+00   8.750597   0.300000
7.555763e+00   8.745902   0.300000
7.569594e+00   8.741219   0.300000
7.583449e+00   8.736547   0.300000
7.597330e+00   8.731886   0.300000
7.611237e+00   8.727237   0.300000
7.625169e+00   8.722600   0.300000
7.639126e+00   8.717974   0.300000
7.653109e+00   8.713359   0.300000
7.667117e+00   8.708756   0.300000
7.681152e+00   8.704164   0.300000
7.695211e+00   8.699583   0.300000
7.709297e+00   8.695014   0.300000
7.723408e+00   8.690456   0.300000
7.737546e+00   8.685909   0.300000
7.751709e+00   8.681373   0.300000
7.765898e+00   8.676849   0.300000
7.780113e+00   8.672336   0.300000
7.794354e+00   8.667834   0.300000
7.808621e+00   8.663343   0.300000
7.822914e+00   8.658864   0.300000
7.837233e+00   8.654395   0.300000
7.851579e+00   8.649938   0.300000
7.865951e+00   8.645492   0.300000
7.880349e+00   8.641056   0.300000
7.894773e+00   8.636632   0.300000
7.909224e+00   8.632219   0.300000
7.923701e+00   8.627817   0.300000
7.938205e+00   8.623426   0.300000
7.952736e+00   8.619046   0.300000
7.967292e+00   8.614677   0.300000
7.981876e+00   8.610319   0.300000
7.996486e+00   8.605971   0.300000
8.011123e+00   8.601635   0.300000
8.025787e+00   8.597310   0.300000
8.040478e+00   8.592995   0.300000
8.055196e+00   8.588691   0.300000
8.069940e+00   8.584398   0.300000
8.084712e+00   8.580116   0.300000
8.099510e+00   8.575845   0.300000
8.114336e+00   8.571585   0.300000
8.129189e+00   8.567335   0.300000
8.144068e+00   8.563096   0.300000
8.158976e+00   8.558868   0.300000
8.173910e+00   8.554650   0.300000
8.188872e+00   8.550443   0.300000
8.203861e+00   8.546247   0.300000
8.218878e+00   8.542061   0.300000
8.233922e+00   8.537886   0.300000
8.248994e+00   8.533722   0.300000
8.264093e+00   8.529568   0.300000
8.279220e+00   8.525425   0.300000
8.294374e+00   8.521293   0.300000
8.309557e+00   8.517171   0.300000
8.324767e+00   8.513059   0.300000
8.340005e+00   8.508958   0.300000
8.355271e+00   8.504868   0.300000
8.370564e+00   8.500787   0.300000
8.385886e+00   8.496718   0.300000
8.401236e+00   8.492659   0.300000
8.416614e+00   8.488610   0.300000
8.432020e+00   8.484572   0.300000
8.447454e+00   8.480544   0.300000
8.462917e+00   8.476526   0.300000
8.478408e+00   8.472519   0.300000
8.493927e+00   8.468522   0.300000
8.509474e+00   8.464536   0.300000
8.525050e+00   8.460559   0.300000
8.540655e+00   8.456594   0.300000
8.556288e+00   8.452638   0.300000
8.571950e+00   8.448692   0.300000
8.587640e+00   8.444757   0.300000
8.603359e+00   8.440832   0.300000
8.619107e+00   8.436917   0.300000
8.634884e+00   8.433013   0.300000
8.650689e+00   8.429118   0.300000
8.666524e+00   8.425234   0.300000
8.682388e+00   8.421360   0.300000
8.698280e+00   8.417496   0.300000
8.714202e+00   8.413642   0.300000
8.730152e+00   8.409798   0.300000
8.746132e+00   8.405964   0.300000
8.762142e+00   8.402141   0.300000
8.778180e+00   8.398327   0.300000
8.794248e+00   8.394523   0.300000
8.810345e+00   8.390730   0.300000
8.826472e+00   8.386946   0.300000
8.842628e+00   8.383172   0.300000
8.858814e+00   8.379409   0.300000
8.875030e+00   8.375655   0.300000
8.891275e+00   8.371911   0.300000
8.907550e+00   8.368177   0.300000
8.923855e+00   8.364453   0.300000
8.940189e+00   8.360739   0.300000
8.956554e+00   8.357034   0.300000
8.972948e+00   8.353340   0.300000
8.989372e+00   8.349655   0.300000
9.005827e+00   8.345980   0.300000
9.022311e+00   8.342315   0.300000
9.038826e+00   8.338660   0.300000
9.055371e+00   8.335014   0.300000
9.071946e+00   8.331378   0.300000
9.088552e+00   8.327752   0.300000
9.105188e+00   8.324136   0.300000
9.121855e+00   8.320529   0.300000
9.138552e+00   8.316932   0.300000
9.155279e+00   8.313345   0.300000
9.172037e+00   8.309768   0.300000
9.188826e+00   8.306200   0.300000
9.205646e+00   8.302641   0.300000
9.222496e+00   8.299093   0.300000
9.239377e+00   8.295553   0.300000
9.256289e+00   8.292024   0.300000
9.273232e+00   8.288504   0.300000
9.290206e+00   8.284993   0.300000
9.307211e+00   8.281493   0.300000
9.324248e+00   8.278001   0.300000
9.341315e+00   8.274519   0.300000
9.358414e+00   8.271047   0.300000
9.375544e+00   8.267584   0.300000
9.392705e+00   8.264131   0.300000
9.409898e+00   8.260687   0.300000
9.427122e+00   8.257252   0.300000
9.444378e+00   8.253827   0.300000
9.461665e+00   8.250411   0.300000
9.478984e+00   8.247005   0.300000
9.496335e+00   8.243608   0.300000
9.513717e+00   8.240220   0.300000
9.531131e+00   8.236842   0.300000
9.548577e+00   8.233473   0.300000
9.566056e+00   8.230114   0.300000
9.583566e+00   8.226763   0.300000
9.601108e+00   8.223422   0.300000
9.618682e+00   8.220091   0.300000
9.636288e+00   8.216768   0.300000
9.653927e+00   8.213455   0.300000
9.671598e+00   8.210151   0.300000
9.689301e+00   8.206856   0.300000
9.707037e+00   8.203571   0.300000
9.724805e+00   8.200294   0.300000
9.742605e+00   8.197027   0.300000
9.760439e+00   8.193769   0.300000
9.778304e+00   8.190520   0.300000
9.796203e+00   8.187281   0.300000
9.814134e+00   8.184050   0.300000
9.832098e+00   8.180829   0.300000
9.850095e+00   8.177616   0.300000
9.868125e+00   8.174413   0.300000
9.886188e+00   8.171219   0.300000
9.904284e+00   8.168034   0.300000
9.922414e+00   8.164858   0.300000
9.940576e+00   8.161691   0.300000
9.958772e+00   8.158532   0.300000
9.977000e+00   8.155383   0.300000
9.995263e+00   8.152243   0.300000
1.001356e+01   8.149112   0.300000
1.003189e+01   8.145990   0.300000
1.005025e+01   8.142877   0.300000
1.006865e+01   8.139773   0.300000
1.008708e+01   8.136678   0.300000
1.010554e+01   8.133591   0.300000
1.012404e+01   8.130514   0.300000
1.014257e+01   8.127445   0.300000
1.016113e+01   8.124386   0.300000
1.017973e+01   8.121335   0.300000
1.019837e+01   8.118293   0.300000
1.021703e+01   8.115260   0.300000
1.023574e+01   8.112236   0.300000
1.025447e+01   8.109220   0.300000
1.027324e+01   8.106213   0.300000
1.029205e+01   8.103215   0.300000
1.031089e+01   8.100226   0.300000
1.032976e+01   8.097246   0.300000
1.034867e+01   8.094274   0.300000
1.036761e+01   8.091312   0.300000
1.038659e+01   8.088358   0.300000
1.040560e+01   8.085412   0.300000
1.042465e+01   8.082476   0.300000
1.044373e+01   8.079548   0.300000
1.046284e+01   8.076628   0.300000
1.048200e+01   8.073718   0.300000
1.050118e+01   8.070816   0.300000
1.052040e+01   8.067922   0.300000
1.053966e+01   8.065038   0.300000
1.055895e+01   8.062162   0.300000
1.057828e+01   8.059294   0.300000
1.059764e+01   8.056435   0.300000
1.061704e+01   8.053585   0.300000
1.063648e+01   8.050743   0.300000
1.065594e+01   8.047910   0.300000
1.067545e+01   8.045086   0.300000
1.069499e+01   8.042270   0.300000
1.071457e+01   8.039462   0.300000
1.073418e+01   8.036663   0.300000
1.075383e+01   8.033873   0.300000
1.077351e+01   8.031091   0.300000
1.079323e+01   8.028317   0.300000
1.081299e+01   8.025552   0.300000
1.083278e+01   8.022796   0.300000
1.085261e+01   8.020048   0.300000
1.087247e+01   8.017308   0.300000
1.089238e+01   8.014577   0.300000
1.091231e+01   8.011854   0.300000
1.093229e+01   8.009140   0.300000
1.095230e+01   8.006434   0.300000
1.097235e+01   8.003736   0.300000
1.099243e+01   8.001047   0.300000
1.101255e+01   7.998366   0.300000
1.103271e+01   7.995694   0.300000
1.105290e+01   7.993030   0.300000
1.107314e+01   7.990374   0.300000
1.109340e+01   7.987726   0.300000
1.111371e+01   7.985087   0.300000
1.113405e+01   7.982457   0.300000
1.115443e+01   7.979834   0.300000
1.117485e+01   7.977220   0.300000
1.119531e+01   7.974614   0.300000
1.121580e+01   7.972016   0.300000
1.123633e+01   7.969427   0.300000
1.125689e+01   7.966845   0.300000
1.127750e+01   7.964272   0.300000
1.129814e+01   7.961708   0.300000
1.131882e+01   7.959151   0.300000
1.133954e+01   7.956603   0.300000
1.136030e+01   7.954063   0.300000
1.138109e+01   7.951531   0.300000
1.140192e+01   7.949007   0.300000
1.142279e+01   7.946492   0.300000
1.144370e+01   7.943984   0.300000
1.146465e+01   7.941485   0.300000
1.148564e+01   7.938994   0.300000
1.150666e+01   7.936511   0.300000
1.152772e+01   7.934036   0.300000
1.154882e+01   7.931569   0.300000
1.156996e+01   7.929110   0.300000
1.159114e+01   7.926660   0.300000
1.161236e+01   7.924217   0.300000
1.163361e+01   7.921783   0.300000
1.165491e+01   7.919356   0.300000
1.167624e+01   7.916938   0.300000
1.169761e+01   7.914528   0.300000
1.171902e+01   7.912126   0.300000
1.174048e+01   7.909732   0.300000
1.176197e+01   7.907345   0.300000
1.178350e+01   7.904967   0.300000
1.180506e+01   7.902597   0.300000
1.182667e+01   7.900235   0.300000
1.184832e+01   7.897881   0.300000
1.187001e+01   7.895535   0.300000
1.189174e+01   7.893196   0.300000
1.191350e+01   7.890866   0.300000
1.193531e+01   7.888544   0.300000
1.195716e+01   7.886229   0.300000
1.197904e+01   7.883923   0.300000
1.200097e+01   7.881624   0.300000
1.202294e+01   7.879334   0.300000
1.204494e+01   7.877051   0.300000
1.206699e+01   7.874776   0.300000
1.208908e+01   7.872509   0.300000
1.211121e+01   7.870250   0.300000
1.213338e+01   7.867999   0.300000
1.215559e+01   7.865756   0.300000
1.217784e+01   7.863521   0.300000
1.220013e+01   7.861293   0.300000
1.222246e+01   7.859074   0.300000
1.224483e+01   7.856862   0.300000
1.226724e+01   7.854658   0.300000
1.228970e+01   7.852461   0.300000
1.231219e+01   7.850273   0.300000
1.233473e+01   7.848092   0.300000
1.235731e+01   7.845920   0.300000
1.237993e+01   7.843755   0.300000
1.240259e+01   7.841598   0.300000
1.242529e+01   7.839448   0.300000
1.244803e+01   7.837306   0.300000
1.247082e+01   7.835173   0.300000
1.249365e+01   7.833046   0.300000
1.251652e+01   7.830928   0.300000
1.253943e+01   7.828817   0.300000
1.256238e+01   7.826715   0.300000
1.258537e+01   7.824619   0.300000
1.260841e+01   7.822532   0.300000
1.263149e+01   7.820452   0.300000
1.265461e+01   7.818380   0.300000
1.267777e+01   7.816316   0.300000
1.270098e+01   7.814259   0.300000
1.272423e+01   7.812210   0.300000
1.274752e+01   7.810169   0.300000
1.277085e+01   7.808135   0.300000
1.279423e+01   7.806110   0.300000
1.281765e+01   7.804091   0.300000
1.284111e+01   7.802081   0.300000
1.286461e+01   7.800078   0.300000
1.288816e+01   7.798082   0.300000
1.291175e+01   7.796095   0.300000
1.293539e+01   7.794115   0.300000
1.295906e+01   7.792142   0.300000
1.298279e+01   7.790177   0.300000
1.300655e+01   7.788220   0.300000
1.303036e+01   7.786271   0.300000
1.305421e+01   7.784329   0.300000
1.307810e+01   7.782394   0.300000
1.310204e+01   7.780467   0.300000
1.312602e+01   7.778548   0.300000
1.315005e+01   7.776636   0.300000
1.317412e+01   7.774732   0.300000
1.319824e+01   7.772836   0.300000
1.322239e+01   7.770947   0.300000
1.324660e+01   7.769065   0.300000
1.327084e+01   7.767192   0.300000
1.329513e+01   7.765325   0.300000
1.331947e+01   7.763466   0.300000
1.334385e+01   7.761615   0.300000
1.336828e+01   7.759771   0.300000
1.339275e+01   7.757935   0.300000
1.341726e+01   7.756106   0.300000
1.344182e+01   7.754285   0.300000
1.346642e+01   7.752471   0.300000
1.349107e+01   7.750665   0.300000
1.351577e+01   7.748867   0.300000
1.354051e+01   7.747075   0.300000
1.356529e+01   7.745292   0.300000
1.359012e+01   7.743515   0.300000
1.361500e+01   7.741747   0.300000
1.363992e+01   7.739985   0.300000
1.366489e+01   7.738231   0.300000
1.368990e+01   7.736485   0.300000
1.371496e+01   7.734746   0.300000
1.374006e+01   7.733015   0.300000
1.376521e+01   7.731291   0.300000
1.379041e+01   7.729574   0.300000
1.381565e+01   7.727865   0.300000
1.384094e+01   7.726163   0.300000
1.386628e+01   7.724469   0.300000
1.389166e+01   7.722782   0.300000
1.391708e+01   7.721103   0.300000
1.394256e+01   7.719430   0.300000
1.396808e+01   7.717766   0.300000
1.399365e+01   7.716109   0.300000
1.401926e+01   7.714459   0.300000
1.404492e+01   7.712816   0.300000
1.407063e+01   7.711181   0.300000
1.409639e+01   7.709554   0.300000
1.412219e+01   7.707934   0.300000
1.414804e+01   7.706321   0.300000
1.417394e+01   7.704715   0.300000
1.419988e+01   7.703117   0.300000
1.422587e+01   7.701526   0.300000
1.425191e+01   7.699943   0.300000
1.427800e+01   7.698367   0.300000
1.430413e+01   7.696799   0.300000
1.433032e+01   7.695237   0.300000
1.435655e+01   7.693683   0.300000
1.438283e+01   7.692137   0.300000
1.440915e+01   7.690598   0.300000
1.443553e+01   7.689066   0.300000
1.446195e+01   7.687541   0.300000
1.448842e+01   7.686024   0.300000
1.451494e+01   7.684514   0.300000
1.454151e+01   7.683012   0.300000
1.456813e+01   7.681517   0.300000
1.459480e+01   7.680029   0.300000
1.462151e+01   7.678548   0.300000
1.464827e+01   7.677075   0.300000
1.467509e+01   7.675609   0.300000
1.470195e+01   7.674151   0.300000
1.472886e+01   7.672700   0.300000
1.475582e+01   7.671256   0.300000
1.478283e+01   7.669819   0.300000
1.480989e+01   7.668390   0.300000
1.483700e+01   7.666968   0.300000
1.486416e+01   7.665553   0.300000
1.489136e+01   7.664146   0.300000
1.491862e+01   7.662746   0.300000
1.494593e+01   7.661353   0.300000
1.497329e+01   7.659968   0.300000
1.500069e+01   7.658589   0.300000
1.502815e+01   7.657219   0.300000
1.505566e+01   7.655855   0.300000
1.508322e+01   7.654499   0.300000
1.511083e+01   7.653150   0.300000
1.513849e+01   7.651808   0.300000
1.516620e+01   7.650473   0.300000
1.519396e+01   7.649146   0.300000
1.522177e+01   7.647826   0.300000
1.524963e+01   7.646514   0.300000
1.527754e+01   7.645208   0.300000
1.530551e+01   7.643910   0.300000
1.533353e+01   7.642620   0.300000
1.536159e+01   7.641336   0.300000
1.538971e+01   7.640060   0.300000
1.541788e+01   7.638791   0.300000
1.544610e+01   7.637529   0.300000
1.547438e+01   7.636275   0.300000
1.550270e+01   7.635027   0.300000
1.553108e+01   7.633788   0.300000
1.555951e+01   7.632555   0.300000
1.558799e+01   7.631330   0.300000
1.561652e+01   7.630111   0.300000
1.564510e+01   7.628901   0.300000
1.567374e+01   7.627697   0.300000
1.570243e+01   7.626501   0.300000
1.573117e+01   7.625312   0.300000
1.575997e+01   7.624130   0.300000
1.578882e+01   7.622955   0.300000
1.581772e+01   7.621788   0.300000
1.584667e+01   7.620628   0.300000
1.587568e+01   7.619475   0.300000
1.590474e+01   7.618330   0.300000
1.593385e+01   7.617192   0.300000
1.596301e+01   7.616061   0.300000
1.599223e+01   7.614937   0.300000
1.602151e+01   7.613820   0.300000
1.605083e+01   7.612711   0.300000
1.608021e+01   7.611609   0.300000
1.610965e+01   7.610515   0.300000
1.613913e+01   7.609427   0.300000
1.616868e+01   7.608347   0.300000
1.619827e+01   7.607274   0.300000
1.622792e+01   7.606208   0.300000
1.625762e+01   7.605150   0.300000
1.628738e+01   7.604099   0.300000
1.631720e+01   7.603055   0.300000
1.634706e+01   7.602018   0.300000
1.637699e+01   7.600989   0.300000
1.640696e+01   7.599967   0.300000
1.643700e+01   7.598952   0.300000
1.646708e+01   7.597945   0.300000
1.649722e+01   7.596944   0.300000
1.652742e+01   7.595951   0.300000
1.655767e+01   7.594966   0.300000
1.658798e+01   7.593987   0.300000
1.661834e+01   7.593016   0.300000
1.664876e+01   7.592052   0.300000
1.667924e+01   7.591095   0.300000
1.670977e+01   7.590146   0.300000
1.674035e+01   7.589204   0.300000
1.677100e+01   7.588269   0.300000
1.680169e+01   7.587342   0.300000
1.683245e+01   7.586421   0.300000
1.686326e+01   7.585508   0.300000
1.689413e+01   7.584603   0.300000
1.692505e+01   7.583704   0.300000
1.695603e+01   7.582813   0.300000
1.698707e+01   7.581929   0.300000
1.701816e+01   7.581053   0.300000
1.704931e+01   7.580184   0.300000
1.708052e+01   7.579322   0.300000
1.711178e+01   7.578467   0.300000
1.714311e+01   7.577620   0.300000
1.717449e+01   7.576780   0.300000
1.720592e+01   7.575947   0.300000
1.723742e+01   7.575122   0.300000
1.726897e+01   7.574304   0.300000
1.730058e+01   7.573493   0.300000
1.733225e+01   7.572689   0.300000
1.736397e+01   7.571893   0.300000
1.739576e+01   7.571104   0.300000
1.742760e+01   7.570323   0.300000
1.745950e+01   7.569549   0.300000
1.749146e+01   7.568782   0.300000
1.752347e+01   7.568022   0.300000
1.755555e+01   7.567270   0.300000
1.758768e+01   7.566525   0.300000
1.761988e+01   7.565788   0.300000
1.765213e+01   7.565057   0.300000
1.768444e+01   7.564335   0.300000
1.771681e+01   7.563619   0.300000
1.774924e+01   7.562911   0.300000
1.778173e+01   7.562210   0.300000
1.781428e+01   7.561517   0.300000
1.784688e+01   7.560831   0.300000
1.787955e+01   7.560152   0.300000
1.791228e+01   7.559481   0.300000
1.794507e+01   7.558817   0.300000
1.797791e+01   7.558161   0.300000
1.801082e+01   7.557511   0.300000
1.804379e+01   7.556870   0.300000
1.807682e+01   7.556235   0.300000
1.810990e+01   7.555608   0.300000
1.814305e+01   7.554989   0.300000
1.817626e+01   7.554377   0.300000
1.820953e+01   7.553772   0.300000
1.824286e+01   7.553174   0.300000
1.827626e+01   7.552585   0.300000
1.830971e+01   7.552002   0.300000
1.834323e+01   7.551427   0.300000
1.837680e+01   7.550859   0.300000
1.841044e+01   7.550299   0.300000
1.844414e+01   7.549746   0.300000
1.847790e+01   7.549201   0.300000
1.851172e+01   7.548663   0.300000
1.854561e+01   7.548133   0.300000
1.857955e+01   7.547610   0.300000
1.861356e+01   7.547094   0.300000
1.864763e+01   7.546586   0.300000
1.868177e+01   7.546086   0.300000
1.871596e+01   7.545593   0.300000
1.875022e+01   7.545107   0.300000
1.878454e+01   7.544629   0.300000
1.881892e+01   7.544158   0.300000
1.885337e+01   7.543695   0.300000
1.888788e+01   7.543240   0.300000
1.892245e+01   7.542792   0.300000
1.895709e+01   7.542351   0.300000
1.899179e+01   7.541918   0.300000
1.902655e+01   7.541492   0.300000
1.906138e+01   7.541074   0.300000
1.909627e+01   7.540664   0.300000
1.913123e+01   7.540261   0.300000
1.916624e+01   7.539866   0.300000
1.920133e+01   7.539478   0.300000
