# A   chi2_sinNuisance   chi2_conNuisance
  1.659166E+01    3.096136E+03    3.782644E+01
  1.662166E+01    3.108062E+03    3.783485E+01
  1.665167E+01    3.120010E+03    3.784322E+01
  1.668167E+01    3.131982E+03    3.785156E+01
  1.671167E+01    3.143977E+03    3.785988E+01
  1.674167E+01    3.155994E+03    3.786816E+01
  1.677168E+01    3.168035E+03    3.787641E+01
  1.680168E+01    3.180098E+03    3.788464E+01
  1.683168E+01    3.192185E+03    3.789283E+01
  1.686169E+01    3.204294E+03    3.790099E+01
  1.689169E+01    3.216427E+03    3.790913E+01
  1.692169E+01    3.228582E+03    3.791723E+01
  1.695170E+01    3.240760E+03    3.792531E+01
  1.698170E+01    3.252962E+03    3.793335E+01
  1.701170E+01    3.265186E+03    3.794137E+01
  1.704170E+01    3.277434E+03    3.794936E+01
  1.707171E+01    3.289704E+03    3.795732E+01
  1.710171E+01    3.301997E+03    3.796525E+01
  1.713171E+01    3.314313E+03    3.797315E+01
  1.716172E+01    3.326653E+03    3.798103E+01
  1.719172E+01    3.339015E+03    3.798888E+01
  1.722172E+01    3.351400E+03    3.799670E+01
  1.725173E+01    3.363808E+03    3.800449E+01
  1.728173E+01    3.376240E+03    3.801226E+01
  1.731173E+01    3.388694E+03    3.801999E+01
  1.734173E+01    3.401171E+03    3.802770E+01
  1.737174E+01    3.413671E+03    3.803539E+01
  1.740174E+01    3.426194E+03    3.804304E+01
  1.743174E+01    3.438740E+03    3.805067E+01
  1.746175E+01    3.451309E+03    3.805827E+01
  1.749175E+01    3.463901E+03    3.806585E+01
  1.752175E+01    3.476516E+03    3.807340E+01
  1.755176E+01    3.489154E+03    3.808092E+01
  1.758176E+01    3.501815E+03    3.808842E+01
  1.761176E+01    3.514499E+03    3.809589E+01
  1.764176E+01    3.527206E+03    3.810334E+01
  1.767177E+01    3.539936E+03    3.811076E+01
  1.770177E+01    3.552689E+03    3.811815E+01
  1.773177E+01    3.565464E+03    3.812552E+01
  1.776178E+01    3.578263E+03    3.813287E+01
  1.779178E+01    3.591085E+03    3.814018E+01
  1.782178E+01    3.603930E+03    3.814748E+01
  1.785179E+01    3.616798E+03    3.815475E+01
  1.788179E+01    3.629688E+03    3.816199E+01
  1.791179E+01    3.642602E+03    3.816921E+01
  1.794179E+01    3.655539E+03    3.817640E+01
  1.797180E+01    3.668498E+03    3.818357E+01
  1.800180E+01    3.681481E+03    3.819072E+01
  1.803180E+01    3.694487E+03    3.819784E+01
  1.806181E+01    3.707515E+03    3.820494E+01
  1.809181E+01    3.720567E+03    3.821201E+01
  1.812181E+01    3.733641E+03    3.821906E+01
  1.815182E+01    3.746739E+03    3.822609E+01
  1.818182E+01    3.759859E+03    3.823309E+01
  1.821182E+01    3.773003E+03    3.824007E+01
  1.824182E+01    3.786169E+03    3.824703E+01
  1.827183E+01    3.799359E+03    3.825396E+01
  1.830183E+01    3.812571E+03    3.826087E+01
  1.833183E+01    3.825806E+03    3.826775E+01
  1.836184E+01    3.839065E+03    3.827462E+01
  1.839184E+01    3.852346E+03    3.828146E+01
  1.842184E+01    3.865651E+03    3.828828E+01
  1.845185E+01    3.878978E+03    3.829507E+01
  1.848185E+01    3.892328E+03    3.830184E+01
  1.851185E+01    3.905701E+03    3.830860E+01
  1.854185E+01    3.919098E+03    3.831532E+01
  1.857186E+01    3.932517E+03    3.832203E+01
  1.860186E+01    3.945959E+03    3.832871E+01
  1.863186E+01    3.959424E+03    3.833538E+01
  1.866187E+01    3.972912E+03    3.834202E+01
  1.869187E+01    3.986423E+03    3.834864E+01
  1.872187E+01    3.999958E+03    3.835523E+01
  1.875188E+01    4.013515E+03    3.836181E+01
  1.878188E+01    4.027095E+03    3.836837E+01
  1.881188E+01    4.040698E+03    3.837490E+01
  1.884188E+01    4.054324E+03    3.838141E+01
  1.887189E+01    4.067973E+03    3.838790E+01
  1.890189E+01    4.081645E+03    3.839437E+01
  1.893189E+01    4.095340E+03    3.840082E+01
  1.896190E+01    4.109058E+03    3.840725E+01
  1.899190E+01    4.122799E+03    3.841366E+01
  1.902190E+01    4.136562E+03    3.842004E+01
  1.905191E+01    4.150349E+03    3.842641E+01
  1.908191E+01    4.164159E+03    3.843276E+01
  1.911191E+01    4.177992E+03    3.843908E+01
  1.914191E+01    4.191848E+03    3.844539E+01
  1.917192E+01    4.205727E+03    3.845168E+01
  1.920192E+01    4.219628E+03    3.845794E+01
  1.923192E+01    4.233553E+03    3.846419E+01
  1.926193E+01    4.247501E+03    3.847041E+01
  1.929193E+01    4.261471E+03    3.847662E+01
  1.932193E+01    4.275465E+03    3.848281E+01
  1.935194E+01    4.289482E+03    3.848897E+01
  1.938194E+01    4.303521E+03    3.849512E+01
  1.941194E+01    4.317584E+03    3.850125E+01
  1.944194E+01    4.331669E+03    3.850736E+01
  1.947195E+01    4.345778E+03    3.851345E+01
  1.950195E+01    4.359910E+03    3.851952E+01
  1.953195E+01    4.374064E+03    3.852557E+01
  1.956196E+01    4.388242E+03    3.853161E+01
  1.959196E+01    4.402442E+03    3.853762E+01
  1.962196E+01    4.416665E+03    3.854362E+01
  1.965197E+01    4.430912E+03    3.854960E+01
  1.968197E+01    4.445181E+03    3.855555E+01
  1.971197E+01    4.459474E+03    3.856149E+01
  1.974197E+01    4.473789E+03    3.856742E+01
  1.977198E+01    4.488127E+03    3.857332E+01
  1.980198E+01    4.502489E+03    3.857920E+01
  1.983198E+01    4.516873E+03    3.858507E+01
  1.986199E+01    4.531280E+03    3.859092E+01
  1.989199E+01    4.545710E+03    3.859675E+01
  1.992199E+01    4.560164E+03    3.860257E+01
  1.995200E+01    4.574640E+03    3.860836E+01
  1.998200E+01    4.589139E+03    3.861414E+01
  2.001200E+01    4.603661E+03    3.861990E+01
  2.004200E+01    4.618206E+03    3.862564E+01
  2.007201E+01    4.632774E+03    3.863137E+01
  2.010201E+01    4.647366E+03    3.863707E+01
  2.013201E+01    4.661980E+03    3.864277E+01
  2.016202E+01    4.676617E+03    3.864844E+01
  2.019202E+01    4.691277E+03    3.865409E+01
  2.022202E+01    4.705960E+03    3.865973E+01
  2.025203E+01    4.720666E+03    3.866536E+01
  2.028203E+01    4.735395E+03    3.867096E+01
  2.031203E+01    4.750147E+03    3.867655E+01
  2.034203E+01    4.764921E+03    3.868212E+01
  2.037204E+01    4.779719E+03    3.868767E+01
  2.040204E+01    4.794540E+03    3.869321E+01
  2.043204E+01    4.809384E+03    3.869873E+01
  2.046205E+01    4.824251E+03    3.870424E+01
  2.049205E+01    4.839141E+03    3.870973E+01
  2.052205E+01    4.854053E+03    3.871520E+01
  2.055206E+01    4.868989E+03    3.872066E+01
  2.058206E+01    4.883948E+03    3.872610E+01
  2.061206E+01    4.898930E+03    3.873152E+01
  2.064206E+01    4.913934E+03    3.873693E+01
  2.067207E+01    4.928962E+03    3.874232E+01
  2.070207E+01    4.944013E+03    3.874770E+01
  2.073207E+01    4.959086E+03    3.875306E+01
  2.076208E+01    4.974183E+03    3.875840E+01
  2.079208E+01    4.989302E+03    3.876373E+01
  2.082208E+01    5.004445E+03    3.876904E+01
  2.085209E+01    5.019611E+03    3.877434E+01
  2.088209E+01    5.034799E+03    3.877962E+01
  2.091209E+01    5.050011E+03    3.878489E+01
  2.094209E+01    5.065245E+03    3.879014E+01
  2.097210E+01    5.080502E+03    3.879537E+01
  2.100210E+01    5.095783E+03    3.880059E+01
  2.103210E+01    5.111086E+03    3.880580E+01
  2.106211E+01    5.126413E+03    3.881099E+01
  2.109211E+01    5.141762E+03    3.881617E+01
  2.112211E+01    5.157134E+03    3.882133E+01
  2.115212E+01    5.172530E+03    3.882647E+01
  2.118212E+01    5.187948E+03    3.883160E+01
  2.121212E+01    5.203389E+03    3.883672E+01
  2.124212E+01    5.218853E+03    3.884182E+01
  2.127213E+01    5.234341E+03    3.884691E+01
  2.130213E+01    5.249851E+03    3.885198E+01
  2.133213E+01    5.265384E+03    3.885704E+01
  2.136214E+01    5.280940E+03    3.886208E+01
  2.139214E+01    5.296519E+03    3.886711E+01
  2.142214E+01    5.312121E+03    3.887212E+01
  2.145215E+01    5.327747E+03    3.887712E+01
  2.148215E+01    5.343395E+03    3.888211E+01
  2.151215E+01    5.359066E+03    3.888708E+01
  2.154215E+01    5.374760E+03    3.889204E+01
  2.157216E+01    5.390477E+03    3.889698E+01
  2.160216E+01    5.406217E+03    3.890191E+01
  2.163216E+01    5.421980E+03    3.890682E+01
  2.166217E+01    5.437766E+03    3.891173E+01
  2.169217E+01    5.453574E+03    3.891661E+01
  2.172217E+01    5.469406E+03    3.892149E+01
  2.175218E+01    5.485261E+03    3.892635E+01
  2.178218E+01    5.501139E+03    3.893119E+01
  2.181218E+01    5.517040E+03    3.893603E+01
  2.184218E+01    5.532964E+03    3.894085E+01
  2.187219E+01    5.548910E+03    3.894565E+01
  2.190219E+01    5.564880E+03    3.895045E+01
  2.193219E+01    5.580873E+03    3.895523E+01
  2.196220E+01    5.596889E+03    3.895999E+01
  2.199220E+01    5.612927E+03    3.896475E+01
  2.202220E+01    5.628989E+03    3.896949E+01
  2.205221E+01    5.645074E+03    3.897421E+01
  2.208221E+01    5.661181E+03    3.897893E+01
  2.211221E+01    5.677312E+03    3.898363E+01
  2.214221E+01    5.693466E+03    3.898831E+01
  2.217222E+01    5.709642E+03    3.899299E+01
  2.220222E+01    5.725842E+03    3.899765E+01
  2.223222E+01    5.742064E+03    3.900230E+01
  2.226223E+01    5.758310E+03    3.900694E+01
  2.229223E+01    5.774578E+03    3.901156E+01
  2.232223E+01    5.790870E+03    3.901617E+01
  2.235224E+01    5.807184E+03    3.902077E+01
  2.238224E+01    5.823521E+03    3.902535E+01
  2.241224E+01    5.839882E+03    3.902993E+01
  2.244224E+01    5.856265E+03    3.903449E+01
  2.247225E+01    5.872671E+03    3.903904E+01
  2.250225E+01    5.889101E+03    3.904357E+01
  2.253225E+01    5.905553E+03    3.904810E+01
  2.256226E+01    5.922028E+03    3.905261E+01
  2.259226E+01    5.938527E+03    3.905711E+01
  2.262226E+01    5.955048E+03    3.906160E+01
  2.265227E+01    5.971592E+03    3.906607E+01
  2.268227E+01    5.988159E+03    3.907053E+01
  2.271227E+01    6.004749E+03    3.907498E+01
  2.274227E+01    6.021362E+03    3.907942E+01
  2.277228E+01    6.037999E+03    3.908385E+01
  2.280228E+01    6.054658E+03    3.908827E+01
  2.283228E+01    6.071340E+03    3.909267E+01
  2.286229E+01    6.088045E+03    3.909706E+01
  2.289229E+01    6.104773E+03    3.910144E+01
  2.292229E+01    6.121524E+03    3.910581E+01
  2.295230E+01    6.138298E+03    3.911017E+01
  2.298230E+01    6.155095E+03    3.911451E+01
  2.301230E+01    6.171915E+03    3.911885E+01
  2.304230E+01    6.188758E+03    3.912317E+01
  2.307231E+01    6.205624E+03    3.912748E+01
  2.310231E+01    6.222512E+03    3.913178E+01
  2.313231E+01    6.239424E+03    3.913607E+01
  2.316232E+01    6.256359E+03    3.914034E+01
  2.319232E+01    6.273317E+03    3.914461E+01
  2.322232E+01    6.290298E+03    3.914886E+01
  2.325233E+01    6.307301E+03    3.915311E+01
  2.328233E+01    6.324328E+03    3.915734E+01
  2.331233E+01    6.341378E+03    3.916156E+01
  2.334233E+01    6.358451E+03    3.916577E+01
  2.337234E+01    6.375546E+03    3.916997E+01
  2.340234E+01    6.392665E+03    3.917415E+01
  2.343234E+01    6.409807E+03    3.917833E+01
  2.346235E+01    6.426971E+03    3.918250E+01
  2.349235E+01    6.444159E+03    3.918665E+01
  2.352235E+01    6.461369E+03    3.919080E+01
  2.355236E+01    6.478603E+03    3.919493E+01
  2.358236E+01    6.495859E+03    3.919905E+01
  2.361236E+01    6.513139E+03    3.920317E+01
  2.364236E+01    6.530441E+03    3.920727E+01
  2.367237E+01    6.547767E+03    3.921136E+01
  2.370237E+01    6.565115E+03    3.921544E+01
  2.373237E+01    6.582487E+03    3.921951E+01
  2.376238E+01    6.599881E+03    3.922357E+01
  2.379238E+01    6.617298E+03    3.922762E+01
  2.382238E+01    6.634739E+03    3.923166E+01
  2.385239E+01    6.652202E+03    3.923569E+01
  2.388239E+01    6.669688E+03    3.923970E+01
  2.391239E+01    6.687198E+03    3.924371E+01
  2.394239E+01    6.704730E+03    3.924771E+01
  2.397240E+01    6.722285E+03    3.925170E+01
  2.400240E+01    6.739863E+03    3.925567E+01
  2.403240E+01    6.757464E+03    3.925964E+01
  2.406241E+01    6.775089E+03    3.926360E+01
  2.409241E+01    6.792736E+03    3.926755E+01
  2.412241E+01    6.810406E+03    3.927148E+01
  2.415242E+01    6.828099E+03    3.927541E+01
  2.418242E+01    6.845815E+03    3.927933E+01
  2.421242E+01    6.863554E+03    3.928323E+01
  2.424242E+01    6.881316E+03    3.928713E+01
  2.427243E+01    6.899101E+03    3.929102E+01
  2.430243E+01    6.916909E+03    3.929490E+01
  2.433243E+01    6.934740E+03    3.929877E+01
  2.436244E+01    6.952594E+03    3.930262E+01
  2.439244E+01    6.970471E+03    3.930647E+01
  2.442244E+01    6.988371E+03    3.931031E+01
  2.445245E+01    7.006294E+03    3.931414E+01
  2.448245E+01    7.024240E+03    3.931796E+01
  2.451245E+01    7.042208E+03    3.932177E+01
  2.454245E+01    7.060200E+03    3.932557E+01
  2.457246E+01    7.078215E+03    3.932937E+01
  2.460246E+01    7.096253E+03    3.933315E+01
  2.463246E+01    7.114314E+03    3.933692E+01
  2.466247E+01    7.132397E+03    3.934068E+01
  2.469247E+01    7.150504E+03    3.934444E+01
  2.472247E+01    7.168634E+03    3.934818E+01
  2.475248E+01    7.186786E+03    3.935192E+01
  2.478248E+01    7.204962E+03    3.935565E+01
  2.481248E+01    7.223161E+03    3.935936E+01
  2.484248E+01    7.241382E+03    3.936307E+01
  2.487249E+01    7.259627E+03    3.936677E+01
  2.490249E+01    7.277894E+03    3.937046E+01
  2.493249E+01    7.296185E+03    3.937414E+01
  2.496250E+01    7.314498E+03    3.937781E+01
  2.499250E+01    7.332835E+03    3.938148E+01
  2.502250E+01    7.351194E+03    3.938513E+01
  2.505251E+01    7.369577E+03    3.938878E+01
  2.508251E+01    7.387982E+03    3.939241E+01
  2.511251E+01    7.406410E+03    3.939604E+01
  2.514251E+01    7.424862E+03    3.939966E+01
  2.517252E+01    7.443336E+03    3.940327E+01
  2.520252E+01    7.461833E+03    3.940687E+01
  2.523252E+01    7.480354E+03    3.941046E+01
  2.526253E+01    7.498897E+03    3.941405E+01
  2.529253E+01    7.517463E+03    3.941762E+01
  2.532253E+01    7.536053E+03    3.942119E+01
  2.535254E+01    7.554665E+03    3.942475E+01
  2.538254E+01    7.573300E+03    3.942829E+01
  2.541254E+01    7.591958E+03    3.943184E+01
  2.544254E+01    7.610639E+03    3.943537E+01
  2.547255E+01    7.629343E+03    3.943889E+01
  2.550255E+01    7.648070E+03    3.944241E+01
  2.553255E+01    7.666821E+03    3.944591E+01
  2.556256E+01    7.685594E+03    3.944941E+01
  2.559256E+01    7.704390E+03    3.945290E+01
  2.562256E+01    7.723209E+03    3.945638E+01
  2.565257E+01    7.742051E+03    3.945986E+01
  2.568257E+01    7.760916E+03    3.946332E+01
  2.571257E+01    7.779804E+03    3.946678E+01
  2.574257E+01    7.798714E+03    3.947023E+01
  2.577258E+01    7.817648E+03    3.947367E+01
  2.580258E+01    7.836605E+03    3.947710E+01
  2.583258E+01    7.855585E+03    3.948053E+01
  2.586259E+01    7.874588E+03    3.948394E+01
  2.589259E+01    7.893614E+03    3.948735E+01
  2.592259E+01    7.912663E+03    3.949075E+01
  2.595260E+01    7.931734E+03    3.949415E+01
  2.598260E+01    7.950829E+03    3.949753E+01
  2.601260E+01    7.969947E+03    3.950091E+01
  2.604260E+01    7.989088E+03    3.950428E+01
  2.607261E+01    8.008251E+03    3.950764E+01
  2.610261E+01    8.027438E+03    3.951099E+01
  2.613261E+01    8.046647E+03    3.951433E+01
  2.616262E+01    8.065880E+03    3.951767E+01
  2.619262E+01    8.085136E+03    3.952100E+01
  2.622262E+01    8.104414E+03    3.952432E+01
  2.625263E+01    8.123716E+03    3.952764E+01
  2.628263E+01    8.143040E+03    3.953094E+01
  2.631263E+01    8.162388E+03    3.953424E+01
  2.634263E+01    8.181758E+03    3.953753E+01
  2.637264E+01    8.201152E+03    3.954081E+01
  2.640264E+01    8.220568E+03    3.954409E+01
  2.643264E+01    8.240008E+03    3.954736E+01
  2.646265E+01    8.259470E+03    3.955062E+01
  2.649265E+01    8.278955E+03    3.955387E+01
  2.652265E+01    8.298464E+03    3.955712E+01
  2.655266E+01    8.317995E+03    3.956036E+01
  2.658266E+01    8.337549E+03    3.956359E+01
  2.661266E+01    8.357127E+03    3.956681E+01
  2.664266E+01    8.376727E+03    3.957003E+01
  2.667267E+01    8.396350E+03    3.957323E+01
  2.670267E+01    8.415996E+03    3.957644E+01
  2.673267E+01    8.435666E+03    3.957963E+01
  2.676268E+01    8.455358E+03    3.958282E+01
  2.679268E+01    8.475073E+03    3.958600E+01
  2.682268E+01    8.494811E+03    3.958917E+01
  2.685269E+01    8.514572E+03    3.959233E+01
  2.688269E+01    8.534356E+03    3.959549E+01
  2.691269E+01    8.554163E+03    3.959864E+01
  2.694269E+01    8.573993E+03    3.960178E+01
  2.697270E+01    8.593846E+03    3.960492E+01
  2.700270E+01    8.613722E+03    3.960805E+01
  2.703270E+01    8.633621E+03    3.961117E+01
  2.706271E+01    8.653543E+03    3.961429E+01
  2.709271E+01    8.673488E+03    3.961739E+01
  2.712271E+01    8.693456E+03    3.962050E+01
  2.715272E+01    8.713447E+03    3.962359E+01
  2.718272E+01    8.733461E+03    3.962668E+01
  2.721272E+01    8.753498E+03    3.962976E+01
  2.724272E+01    8.773557E+03    3.963283E+01
  2.727273E+01    8.793640E+03    3.963590E+01
  2.730273E+01    8.813746E+03    3.963896E+01
  2.733273E+01    8.833875E+03    3.964201E+01
  2.736274E+01    8.854026E+03    3.964506E+01
  2.739274E+01    8.874201E+03    3.964809E+01
  2.742274E+01    8.894399E+03    3.965113E+01
  2.745275E+01    8.914620E+03    3.965415E+01
  2.748275E+01    8.934863E+03    3.965717E+01
  2.751275E+01    8.955130E+03    3.966018E+01
  2.754275E+01    8.975419E+03    3.966319E+01
  2.757276E+01    8.995732E+03    3.966619E+01
  2.760276E+01    9.016068E+03    3.966918E+01
  2.763276E+01    9.036426E+03    3.967217E+01
  2.766277E+01    9.056808E+03    3.967515E+01
  2.769277E+01    9.077212E+03    3.967812E+01
  2.772277E+01    9.097639E+03    3.968108E+01
  2.775278E+01    9.118090E+03    3.968404E+01
  2.778278E+01    9.138563E+03    3.968700E+01
  2.781278E+01    9.159060E+03    3.968994E+01
  2.784278E+01    9.179579E+03    3.969288E+01
  2.787279E+01    9.200121E+03    3.969582E+01
  2.790279E+01    9.220687E+03    3.969874E+01
  2.793279E+01    9.241275E+03    3.970166E+01
  2.796280E+01    9.261886E+03    3.970458E+01
  2.799280E+01    9.282521E+03    3.970749E+01
  2.802280E+01    9.303178E+03    3.971039E+01
  2.805281E+01    9.323858E+03    3.971328E+01
  2.808281E+01    9.344561E+03    3.971617E+01
  2.811281E+01    9.365287E+03    3.971906E+01
  2.814281E+01    9.386037E+03    3.972193E+01
  2.817282E+01    9.406809E+03    3.972480E+01
  2.820282E+01    9.427604E+03    3.972767E+01
  2.823282E+01    9.448422E+03    3.973052E+01
  2.826283E+01    9.469263E+03    3.973338E+01
  2.829283E+01    9.490127E+03    3.973622E+01
  2.832283E+01    9.511014E+03    3.973906E+01
  2.835284E+01    9.531924E+03    3.974190E+01
  2.838284E+01    9.552857E+03    3.974472E+01
  2.841284E+01    9.573813E+03    3.974754E+01
  2.844284E+01    9.594792E+03    3.975036E+01
  2.847285E+01    9.615794E+03    3.975317E+01
  2.850285E+01    9.636819E+03    3.975597E+01
  2.853285E+01    9.657867E+03    3.975877E+01
  2.856286E+01    9.678937E+03    3.976156E+01
  2.859286E+01    9.700031E+03    3.976434E+01
  2.862286E+01    9.721148E+03    3.976712E+01
  2.865287E+01    9.742288E+03    3.976990E+01
  2.868287E+01    9.763451E+03    3.977266E+01
  2.871287E+01    9.784636E+03    3.977543E+01
