# A   chi2(A)
  2.463246E+01    1.777747E+01
  2.466247E+01    1.777792E+01
  2.469247E+01    1.777838E+01
  2.472247E+01    1.777883E+01
  2.475248E+01    1.777929E+01
  2.478248E+01    1.777974E+01
  2.481248E+01    1.778020E+01
  2.484248E+01    1.778066E+01
  2.487249E+01    1.778111E+01
  2.490249E+01    1.778157E+01
  2.493249E+01    1.778203E+01
  2.496250E+01    1.778248E+01
  2.499250E+01    1.778294E+01
  2.502250E+01    1.778340E+01
  2.505251E+01    1.778386E+01
  2.508251E+01    1.778432E+01
  2.511251E+01    1.778478E+01
  2.514251E+01    1.778524E+01
  2.517252E+01    1.778570E+01
  2.520252E+01    1.778616E+01
  2.523252E+01    1.778662E+01
  2.526253E+01    1.778708E+01
  2.529253E+01    1.778754E+01
  2.532253E+01    1.778800E+01
  2.535254E+01    1.778846E+01
  2.538254E+01    1.778893E+01
  2.541254E+01    1.778939E+01
  2.544254E+01    1.778985E+01
  2.547255E+01    1.779031E+01
  2.550255E+01    1.779078E+01
  2.553255E+01    1.779124E+01
  2.556256E+01    1.779170E+01
  2.559256E+01    1.779217E+01
  2.562256E+01    1.779263E+01
  2.565257E+01    1.779310E+01
  2.568257E+01    1.779356E+01
  2.571257E+01    1.779403E+01
  2.574257E+01    1.779449E+01
  2.577258E+01    1.779496E+01
  2.580258E+01    1.779543E+01
  2.583258E+01    1.779589E+01
  2.586259E+01    1.779636E+01
  2.589259E+01    1.779683E+01
  2.592259E+01    1.779730E+01
  2.595260E+01    1.779776E+01
  2.598260E+01    1.779823E+01
  2.601260E+01    1.779870E+01
  2.604260E+01    1.779917E+01
  2.607261E+01    1.779964E+01
  2.610261E+01    1.780011E+01
  2.613261E+01    1.780058E+01
  2.616262E+01    1.780105E+01
  2.619262E+01    1.780152E+01
  2.622262E+01    1.780199E+01
  2.625263E+01    1.780246E+01
  2.628263E+01    1.780293E+01
  2.631263E+01    1.780340E+01
  2.634263E+01    1.780388E+01
  2.637264E+01    1.780435E+01
  2.640264E+01    1.780482E+01
  2.643264E+01    1.780530E+01
  2.646265E+01    1.780577E+01
  2.649265E+01    1.780624E+01
  2.652265E+01    1.780672E+01
  2.655266E+01    1.780719E+01
  2.658266E+01    1.780766E+01
  2.661266E+01    1.780814E+01
  2.664266E+01    1.780861E+01
  2.667267E+01    1.780909E+01
  2.670267E+01    1.780957E+01
  2.673267E+01    1.781004E+01
  2.676268E+01    1.781052E+01
  2.679268E+01    1.781100E+01
  2.682268E+01    1.781147E+01
  2.685269E+01    1.781195E+01
  2.688269E+01    1.781243E+01
  2.691269E+01    1.781291E+01
  2.694269E+01    1.781338E+01
  2.697270E+01    1.781386E+01
  2.700270E+01    1.781434E+01
  2.703270E+01    1.781482E+01
  2.706271E+01    1.781530E+01
  2.709271E+01    1.781578E+01
  2.712271E+01    1.781626E+01
  2.715272E+01    1.781674E+01
  2.718272E+01    1.781722E+01
  2.721272E+01    1.781770E+01
  2.724272E+01    1.781818E+01
  2.727273E+01    1.781867E+01
  2.730273E+01    1.781915E+01
  2.733273E+01    1.781963E+01
  2.736274E+01    1.782011E+01
  2.739274E+01    1.782060E+01
  2.742274E+01    1.782108E+01
  2.745275E+01    1.782156E+01
  2.748275E+01    1.782205E+01
  2.751275E+01    1.782253E+01
  2.754275E+01    1.782302E+01
  2.757276E+01    1.782350E+01
  2.760276E+01    1.782399E+01
  2.763276E+01    1.782447E+01
  2.766277E+01    1.782496E+01
  2.769277E+01    1.782544E+01
  2.772277E+01    1.782593E+01
  2.775278E+01    1.782642E+01
  2.778278E+01    1.782690E+01
  2.781278E+01    1.782739E+01
  2.784278E+01    1.782788E+01
  2.787279E+01    1.782837E+01
  2.790279E+01    1.782886E+01
  2.793279E+01    1.782934E+01
  2.796280E+01    1.782983E+01
  2.799280E+01    1.783032E+01
  2.802280E+01    1.783081E+01
  2.805281E+01    1.783130E+01
  2.808281E+01    1.783179E+01
  2.811281E+01    1.783228E+01
  2.814281E+01    1.783277E+01
  2.817282E+01    1.783326E+01
  2.820282E+01    1.783376E+01
  2.823282E+01    1.783425E+01
  2.826283E+01    1.783474E+01
  2.829283E+01    1.783523E+01
  2.832283E+01    1.783572E+01
  2.835284E+01    1.783622E+01
  2.838284E+01    1.783671E+01
  2.841284E+01    1.783720E+01
  2.844284E+01    1.783770E+01
  2.847285E+01    1.783819E+01
  2.850285E+01    1.783869E+01
  2.853285E+01    1.783918E+01
  2.856286E+01    1.783968E+01
  2.859286E+01    1.784017E+01
  2.862286E+01    1.784067E+01
  2.865287E+01    1.784116E+01
  2.868287E+01    1.784166E+01
  2.871287E+01    1.784216E+01
  2.874287E+01    1.784266E+01
  2.877288E+01    1.784315E+01
  2.880288E+01    1.784365E+01
  2.883288E+01    1.784415E+01
  2.886289E+01    1.784465E+01
  2.889289E+01    1.784515E+01
  2.892289E+01    1.784564E+01
  2.895290E+01    1.784614E+01
  2.898290E+01    1.784664E+01
  2.901290E+01    1.784714E+01
  2.904290E+01    1.784764E+01
  2.907291E+01    1.784814E+01
  2.910291E+01    1.784864E+01
  2.913291E+01    1.784915E+01
  2.916292E+01    1.784965E+01
  2.919292E+01    1.785015E+01
  2.922292E+01    1.785065E+01
  2.925293E+01    1.785115E+01
  2.928293E+01    1.785166E+01
  2.931293E+01    1.785216E+01
  2.934293E+01    1.785266E+01
  2.937294E+01    1.785317E+01
  2.940294E+01    1.785367E+01
  2.943294E+01    1.785417E+01
  2.946295E+01    1.785468E+01
  2.949295E+01    1.785518E+01
  2.952295E+01    1.785569E+01
  2.955296E+01    1.785619E+01
  2.958296E+01    1.785670E+01
  2.961296E+01    1.785721E+01
  2.964296E+01    1.785771E+01
  2.967297E+01    1.785822E+01
  2.970297E+01    1.785873E+01
  2.973297E+01    1.785923E+01
  2.976298E+01    1.785974E+01
  2.979298E+01    1.786025E+01
  2.982298E+01    1.786076E+01
  2.985299E+01    1.786127E+01
  2.988299E+01    1.786177E+01
  2.991299E+01    1.786228E+01
  2.994299E+01    1.786279E+01
  2.997300E+01    1.786330E+01
  3.000300E+01    1.786381E+01
  3.003300E+01    1.786432E+01
  3.006301E+01    1.786483E+01
  3.009301E+01    1.786535E+01
  3.012301E+01    1.786586E+01
  3.015302E+01    1.786637E+01
  3.018302E+01    1.786688E+01
  3.021302E+01    1.786739E+01
  3.024302E+01    1.786791E+01
  3.027303E+01    1.786842E+01
  3.030303E+01    1.786893E+01
  3.033303E+01    1.786945E+01
  3.036304E+01    1.786996E+01
  3.039304E+01    1.787047E+01
  3.042304E+01    1.787099E+01
  3.045305E+01    1.787150E+01
  3.048305E+01    1.787202E+01
  3.051305E+01    1.787253E+01
  3.054305E+01    1.787305E+01
  3.057306E+01    1.787357E+01
  3.060306E+01    1.787408E+01
  3.063306E+01    1.787460E+01
  3.066307E+01    1.787512E+01
  3.069307E+01    1.787563E+01
  3.072307E+01    1.787615E+01
  3.075308E+01    1.787667E+01
  3.078308E+01    1.787719E+01
  3.081308E+01    1.787771E+01
  3.084308E+01    1.787823E+01
  3.087309E+01    1.787874E+01
  3.090309E+01    1.787926E+01
  3.093309E+01    1.787978E+01
  3.096310E+01    1.788030E+01
  3.099310E+01    1.788082E+01
  3.102310E+01    1.788135E+01
  3.105311E+01    1.788187E+01
  3.108311E+01    1.788239E+01
  3.111311E+01    1.788291E+01
  3.114311E+01    1.788343E+01
  3.117312E+01    1.788395E+01
  3.120312E+01    1.788448E+01
  3.123312E+01    1.788500E+01
  3.126313E+01    1.788552E+01
  3.129313E+01    1.788605E+01
  3.132313E+01    1.788657E+01
  3.135314E+01    1.788709E+01
  3.138314E+01    1.788762E+01
  3.141314E+01    1.788814E+01
  3.144314E+01    1.788867E+01
  3.147315E+01    1.788919E+01
  3.150315E+01    1.788972E+01
  3.153315E+01    1.789025E+01
  3.156316E+01    1.789077E+01
  3.159316E+01    1.789130E+01
  3.162316E+01    1.789183E+01
  3.165317E+01    1.789235E+01
  3.168317E+01    1.789288E+01
  3.171317E+01    1.789341E+01
  3.174317E+01    1.789394E+01
  3.177318E+01    1.789447E+01
  3.180318E+01    1.789500E+01
  3.183318E+01    1.789552E+01
  3.186319E+01    1.789605E+01
  3.189319E+01    1.789658E+01
  3.192319E+01    1.789711E+01
  3.195320E+01    1.789764E+01
  3.198320E+01    1.789818E+01
  3.201320E+01    1.789871E+01
  3.204320E+01    1.789924E+01
  3.207321E+01    1.789977E+01
  3.210321E+01    1.790030E+01
  3.213321E+01    1.790083E+01
  3.216322E+01    1.790137E+01
  3.219322E+01    1.790190E+01
  3.222322E+01    1.790243E+01
  3.225323E+01    1.790297E+01
  3.228323E+01    1.790350E+01
  3.231323E+01    1.790403E+01
  3.234323E+01    1.790457E+01
  3.237324E+01    1.790510E+01
  3.240324E+01    1.790564E+01
  3.243324E+01    1.790617E+01
  3.246325E+01    1.790671E+01
  3.249325E+01    1.790725E+01
  3.252325E+01    1.790778E+01
  3.255326E+01    1.790832E+01
  3.258326E+01    1.790886E+01
  3.261326E+01    1.790939E+01
  3.264326E+01    1.790993E+01
  3.267327E+01    1.791047E+01
  3.270327E+01    1.791101E+01
  3.273327E+01    1.791155E+01
  3.276328E+01    1.791209E+01
  3.279328E+01    1.791262E+01
  3.282328E+01    1.791316E+01
  3.285329E+01    1.791370E+01
  3.288329E+01    1.791424E+01
  3.291329E+01    1.791478E+01
  3.294329E+01    1.791533E+01
  3.297330E+01    1.791587E+01
  3.300330E+01    1.791641E+01
  3.303330E+01    1.791695E+01
  3.306331E+01    1.791749E+01
  3.309331E+01    1.791803E+01
  3.312331E+01    1.791858E+01
  3.315332E+01    1.791912E+01
  3.318332E+01    1.791966E+01
  3.321332E+01    1.792021E+01
  3.324332E+01    1.792075E+01
  3.327333E+01    1.792129E+01
  3.330333E+01    1.792184E+01
  3.333333E+01    1.792238E+01
  3.336334E+01    1.792293E+01
  3.339334E+01    1.792347E+01
  3.342334E+01    1.792402E+01
  3.345335E+01    1.792457E+01
  3.348335E+01    1.792511E+01
  3.351335E+01    1.792566E+01
  3.354335E+01    1.792621E+01
  3.357336E+01    1.792675E+01
  3.360336E+01    1.792730E+01
  3.363336E+01    1.792785E+01
  3.366337E+01    1.792840E+01
  3.369337E+01    1.792895E+01
  3.372337E+01    1.792950E+01
  3.375338E+01    1.793004E+01
  3.378338E+01    1.793059E+01
  3.381338E+01    1.793114E+01
  3.384338E+01    1.793169E+01
  3.387339E+01    1.793224E+01
  3.390339E+01    1.793280E+01
  3.393339E+01    1.793335E+01
  3.396340E+01    1.793390E+01
  3.399340E+01    1.793445E+01
  3.402340E+01    1.793500E+01
  3.405341E+01    1.793555E+01
  3.408341E+01    1.793611E+01
  3.411341E+01    1.793666E+01
  3.414341E+01    1.793721E+01
  3.417342E+01    1.793777E+01
  3.420342E+01    1.793832E+01
  3.423342E+01    1.793887E+01
  3.426343E+01    1.793943E+01
  3.429343E+01    1.793998E+01
  3.432343E+01    1.794054E+01
  3.435344E+01    1.794109E+01
  3.438344E+01    1.794165E+01
  3.441344E+01    1.794221E+01
  3.444344E+01    1.794276E+01
  3.447345E+01    1.794332E+01
  3.450345E+01    1.794388E+01
  3.453345E+01    1.794443E+01
  3.456346E+01    1.794499E+01
  3.459346E+01    1.794555E+01
  3.462346E+01    1.794611E+01
  3.465347E+01    1.794667E+01
  3.468347E+01    1.794723E+01
  3.471347E+01    1.794778E+01
  3.474347E+01    1.794834E+01
  3.477348E+01    1.794890E+01
  3.480348E+01    1.794946E+01
  3.483348E+01    1.795002E+01
  3.486349E+01    1.795058E+01
  3.489349E+01    1.795115E+01
  3.492349E+01    1.795171E+01
  3.495350E+01    1.795227E+01
  3.498350E+01    1.795283E+01
  3.501350E+01    1.795339E+01
  3.504350E+01    1.795396E+01
  3.507351E+01    1.795452E+01
  3.510351E+01    1.795508E+01
  3.513351E+01    1.795565E+01
  3.516352E+01    1.795621E+01
  3.519352E+01    1.795677E+01
  3.522352E+01    1.795734E+01
  3.525353E+01    1.795790E+01
  3.528353E+01    1.795847E+01
  3.531353E+01    1.795903E+01
  3.534353E+01    1.795960E+01
  3.537354E+01    1.796017E+01
  3.540354E+01    1.796073E+01
  3.543354E+01    1.796130E+01
  3.546355E+01    1.796187E+01
  3.549355E+01    1.796243E+01
  3.552355E+01    1.796300E+01
  3.555356E+01    1.796357E+01
  3.558356E+01    1.796414E+01
  3.561356E+01    1.796471E+01
  3.564356E+01    1.796527E+01
  3.567357E+01    1.796584E+01
  3.570357E+01    1.796641E+01
  3.573357E+01    1.796698E+01
  3.576358E+01    1.796755E+01
  3.579358E+01    1.796812E+01
  3.582358E+01    1.796869E+01
  3.585359E+01    1.796927E+01
  3.588359E+01    1.796984E+01
  3.591359E+01    1.797041E+01
  3.594359E+01    1.797098E+01
  3.597360E+01    1.797155E+01
  3.600360E+01    1.797213E+01
  3.603360E+01    1.797270E+01
  3.606361E+01    1.797327E+01
  3.609361E+01    1.797385E+01
  3.612361E+01    1.797442E+01
  3.615362E+01    1.797499E+01
  3.618362E+01    1.797557E+01
  3.621362E+01    1.797614E+01
  3.624362E+01    1.797672E+01
  3.627363E+01    1.797729E+01
  3.630363E+01    1.797787E+01
  3.633363E+01    1.797844E+01
  3.636364E+01    1.797902E+01
  3.639364E+01    1.797960E+01
  3.642364E+01    1.798017E+01
  3.645365E+01    1.798075E+01
  3.648365E+01    1.798133E+01
  3.651365E+01    1.798191E+01
  3.654365E+01    1.798249E+01
  3.657366E+01    1.798306E+01
  3.660366E+01    1.798364E+01
  3.663366E+01    1.798422E+01
  3.666367E+01    1.798480E+01
  3.669367E+01    1.798538E+01
  3.672367E+01    1.798596E+01
  3.675368E+01    1.798654E+01
  3.678368E+01    1.798712E+01
  3.681368E+01    1.798770E+01
  3.684368E+01    1.798829E+01
  3.687369E+01    1.798887E+01
  3.690369E+01    1.798945E+01
  3.693369E+01    1.799003E+01
  3.696370E+01    1.799061E+01
  3.699370E+01    1.799120E+01
  3.702370E+01    1.799178E+01
  3.705371E+01    1.799236E+01
  3.708371E+01    1.799295E+01
  3.711371E+01    1.799353E+01
  3.714371E+01    1.799412E+01
  3.717372E+01    1.799470E+01
  3.720372E+01    1.799529E+01
  3.723372E+01    1.799587E+01
  3.726373E+01    1.799646E+01
  3.729373E+01    1.799704E+01
  3.732373E+01    1.799763E+01
  3.735374E+01    1.799822E+01
  3.738374E+01    1.799880E+01
  3.741374E+01    1.799939E+01
  3.744374E+01    1.799998E+01
  3.747375E+01    1.800057E+01
  3.750375E+01    1.800116E+01
  3.753375E+01    1.800174E+01
  3.756376E+01    1.800233E+01
  3.759376E+01    1.800292E+01
  3.762376E+01    1.800351E+01
  3.765377E+01    1.800410E+01
  3.768377E+01    1.800469E+01
  3.771377E+01    1.800528E+01
  3.774377E+01    1.800587E+01
  3.777378E+01    1.800646E+01
  3.780378E+01    1.800705E+01
  3.783378E+01    1.800765E+01
  3.786379E+01    1.800824E+01
  3.789379E+01    1.800883E+01
  3.792379E+01    1.800942E+01
  3.795380E+01    1.801002E+01
  3.798380E+01    1.801061E+01
  3.801380E+01    1.801120E+01
  3.804380E+01    1.801180E+01
  3.807381E+01    1.801239E+01
  3.810381E+01    1.801299E+01
  3.813381E+01    1.801358E+01
  3.816382E+01    1.801418E+01
  3.819382E+01    1.801477E+01
  3.822382E+01    1.801537E+01
  3.825383E+01    1.801596E+01
  3.828383E+01    1.801656E+01
  3.831383E+01    1.801716E+01
  3.834383E+01    1.801775E+01
  3.837384E+01    1.801835E+01
  3.840384E+01    1.801895E+01
  3.843384E+01    1.801955E+01
  3.846385E+01    1.802014E+01
  3.849385E+01    1.802074E+01
  3.852385E+01    1.802134E+01
  3.855386E+01    1.802194E+01
  3.858386E+01    1.802254E+01
  3.861386E+01    1.802314E+01
  3.864386E+01    1.802374E+01
  3.867387E+01    1.802434E+01
  3.870387E+01    1.802494E+01
  3.873387E+01    1.802554E+01
  3.876388E+01    1.802614E+01
  3.879388E+01    1.802674E+01
  3.882388E+01    1.802735E+01
  3.885389E+01    1.802795E+01
  3.888389E+01    1.802855E+01
  3.891389E+01    1.802915E+01
  3.894389E+01    1.802976E+01
  3.897390E+01    1.803036E+01
  3.900390E+01    1.803097E+01
  3.903390E+01    1.803157E+01
  3.906391E+01    1.803217E+01
  3.909391E+01    1.803278E+01
  3.912391E+01    1.803338E+01
  3.915392E+01    1.803399E+01
  3.918392E+01    1.803460E+01
  3.921392E+01    1.803520E+01
  3.924392E+01    1.803581E+01
  3.927393E+01    1.803641E+01
  3.930393E+01    1.803702E+01
  3.933393E+01    1.803763E+01
  3.936394E+01    1.803824E+01
  3.939394E+01    1.803884E+01
  3.942394E+01    1.803945E+01
  3.945395E+01    1.804006E+01
  3.948395E+01    1.804067E+01
  3.951395E+01    1.804128E+01
  3.954395E+01    1.804189E+01
  3.957396E+01    1.804250E+01
  3.960396E+01    1.804311E+01
  3.963396E+01    1.804372E+01
  3.966397E+01    1.804433E+01
  3.969397E+01    1.804494E+01
  3.972397E+01    1.804555E+01
  3.975398E+01    1.804616E+01
  3.978398E+01    1.804678E+01
  3.981398E+01    1.804739E+01
  3.984398E+01    1.804800E+01
  3.987399E+01    1.804861E+01
  3.990399E+01    1.804923E+01
  3.993399E+01    1.804984E+01
  3.996400E+01    1.805045E+01
  3.999400E+01    1.805107E+01
  4.002400E+01    1.805168E+01
  4.005401E+01    1.805230E+01
  4.008401E+01    1.805291E+01
  4.011401E+01    1.805353E+01
  4.014401E+01    1.805414E+01
  4.017402E+01    1.805476E+01
  4.020402E+01    1.805538E+01
  4.023402E+01    1.805599E+01
  4.026403E+01    1.805661E+01
  4.029403E+01    1.805723E+01
  4.032403E+01    1.805784E+01
  4.035404E+01    1.805846E+01
  4.038404E+01    1.805908E+01
  4.041404E+01    1.805970E+01
  4.044404E+01    1.806032E+01
  4.047405E+01    1.806094E+01
  4.050405E+01    1.806156E+01
  4.053405E+01    1.806218E+01
  4.056406E+01    1.806280E+01
  4.059406E+01    1.806342E+01
  4.062406E+01    1.806404E+01
  4.065407E+01    1.806466E+01
  4.068407E+01    1.806528E+01
  4.071407E+01    1.806590E+01
  4.074407E+01    1.806652E+01
  4.077408E+01    1.806715E+01
  4.080408E+01    1.806777E+01
  4.083408E+01    1.806839E+01
  4.086409E+01    1.806901E+01
  4.089409E+01    1.806964E+01
  4.092409E+01    1.807026E+01
  4.095410E+01    1.807089E+01
  4.098410E+01    1.807151E+01
  4.101410E+01    1.807214E+01
  4.104410E+01    1.807276E+01
  4.107411E+01    1.807339E+01
  4.110411E+01    1.807401E+01
  4.113411E+01    1.807464E+01
  4.116412E+01    1.807526E+01
  4.119412E+01    1.807589E+01
  4.122412E+01    1.807652E+01
  4.125413E+01    1.807714E+01
  4.128413E+01    1.807777E+01
  4.131413E+01    1.807840E+01
  4.134413E+01    1.807903E+01
  4.137414E+01    1.807966E+01
  4.140414E+01    1.808029E+01
  4.143414E+01    1.808091E+01
  4.146415E+01    1.808154E+01
  4.149415E+01    1.808217E+01
  4.152415E+01    1.808280E+01
  4.155416E+01    1.808343E+01
  4.158416E+01    1.808407E+01
  4.161416E+01    1.808470E+01
  4.164416E+01    1.808533E+01
  4.167417E+01    1.808596E+01
  4.170417E+01    1.808659E+01
  4.173417E+01    1.808722E+01
  4.176418E+01    1.808786E+01
  4.179418E+01    1.808849E+01
  4.182418E+01    1.808912E+01
  4.185419E+01    1.808976E+01
  4.188419E+01    1.809039E+01
  4.191419E+01    1.809102E+01
  4.194419E+01    1.809166E+01
  4.197420E+01    1.809229E+01
  4.200420E+01    1.809293E+01
  4.203420E+01    1.809356E+01
  4.206421E+01    1.809420E+01
  4.209421E+01    1.809484E+01
  4.212421E+01    1.809547E+01
  4.215422E+01    1.809611E+01
  4.218422E+01    1.809674E+01
  4.221422E+01    1.809738E+01
  4.224422E+01    1.809802E+01
  4.227423E+01    1.809866E+01
  4.230423E+01    1.809930E+01
  4.233423E+01    1.809993E+01
  4.236424E+01    1.810057E+01
  4.239424E+01    1.810121E+01
  4.242424E+01    1.810185E+01
  4.245425E+01    1.810249E+01
  4.248425E+01    1.810313E+01
  4.251425E+01    1.810377E+01
  4.254425E+01    1.810441E+01
  4.257426E+01    1.810505E+01
  4.260426E+01    1.810570E+01
  4.263426E+01    1.810634E+01
  4.266427E+01    1.810698E+01
  4.269427E+01    1.810762E+01
  4.272427E+01    1.810826E+01
  4.275428E+01    1.810891E+01
  4.278428E+01    1.810955E+01
  4.281428E+01    1.811019E+01
  4.284428E+01    1.811084E+01
  4.287429E+01    1.811148E+01
  4.290429E+01    1.811213E+01
  4.293429E+01    1.811277E+01
  4.296430E+01    1.811342E+01
  4.299430E+01    1.811406E+01
  4.302430E+01    1.811471E+01
  4.305431E+01    1.811535E+01
  4.308431E+01    1.811600E+01
  4.311431E+01    1.811665E+01
  4.314431E+01    1.811729E+01
  4.317432E+01    1.811794E+01
  4.320432E+01    1.811859E+01
  4.323432E+01    1.811924E+01
  4.326433E+01    1.811988E+01
  4.329433E+01    1.812053E+01
  4.332433E+01    1.812118E+01
  4.335434E+01    1.812183E+01
  4.338434E+01    1.812248E+01
  4.341434E+01    1.812313E+01
  4.344434E+01    1.812378E+01
  4.347435E+01    1.812443E+01
  4.350435E+01    1.812508E+01
  4.353435E+01    1.812573E+01
